clip_idx,video_id,category,tier,gt,description,question_model,grader_model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,Completely unrelated scene; does not address text.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,gpt-4o,claude-haiku-4-5-20251001,A,0,1.0,yes,performs the high jump,Directly states high jump action.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,gpt-4o,claude-haiku-4-5-20251001,A,1,1.0,yes,at a track meet,Explicitly identifies track setting.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,gpt-4o,claude-haiku-4-5-20251001,A,2,0.5,partial,high jump,Mentions bar implicitly but no mat reference.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,gpt-4o,claude-haiku-4-5-20251001,A,3,0.0,no,,No clothing description provided.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,No banners or text mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",gpt-4o,claude-haiku-4-5-20251001,B,0,0.5,partial,child running and doing a high jump,Mentions both actions but unclear if same subject.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",gpt-4o,claude-haiku-4-5-20251001,B,1,1.0,yes,on a track,Explicitly states track location.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,jumps over a hurdle,"Mentions hurdle, not high jump bar; no mat."
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",gpt-4o,claude-haiku-4-5-20251001,B,3,0.0,no,,No clothing description provided.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,No banners or text mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,0,0.0,no,,"Describes kitchen scene, not high jump."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,1,0.0,no,In a bustling kitchen,Contradicts answer key; wrong scene entirely.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,No bar or mat; describes tomato and knife.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,3,0.0,no,,No clothing description; wrong scene.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,No banners mentioned; wrong scene.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",gpt-4o,claude-haiku-4-5-20251001,D,0,1.0,yes,runs and leaps over hurdles...performing a high jump,Explicitly states running and high jump actions.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",gpt-4o,claude-haiku-4-5-20251001,D,1,1.0,yes,track and field event...on a track,Directly identifies track and field setting.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",gpt-4o,claude-haiku-4-5-20251001,D,2,1.0,yes,"high jump, landing on a cushioned surface",Mentions bar (high jump) and mat (cushioned surface).
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",gpt-4o,claude-haiku-4-5-20251001,D,3,1.0,yes,young girl in a yellow shirt,Explicitly states yellow shirt.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,No banners or visible text mentioned.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,gpt-4o,claude-haiku-4-5-20251001,A,0,0.5,partial,plays a game of volleyball,States volleyball but omits hitting/jumping actions.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,gpt-4o,claude-haiku-4-5-20251001,A,1,0.5,partial,volleyball field,Mentions field but lacks net and outdoor confirmation.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,gpt-4o,claude-haiku-4-5-20251001,A,2,0.5,partial,bouncing the ball,Ball mentioned but not in active play context.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,gpt-4o,claude-haiku-4-5-20251001,A,3,0.0,no,,Only mentions one man; no participant count given.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,No background buildings or paint mentioned.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,gpt-4o,claude-haiku-4-5-20251001,B,0,1.0,yes,playing Volley Ball,Directly states volleyball activity.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,gpt-4o,claude-haiku-4-5-20251001,B,1,0.0,no,,No setting details provided.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,gpt-4o,claude-haiku-4-5-20251001,B,2,1.0,yes,playing Volley Ball,Volleyball implies ball involvement.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,gpt-4o,claude-haiku-4-5-20251001,B,3,0.5,partial,Some boys,Multiple players mentioned but exact count unclear.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,No background details provided.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",gpt-4o,claude-haiku-4-5-20251001,C,0,1.0,yes,"One boy serves the ball, and another jumps to spike it over the net",Explicitly describes hitting and jumping actions.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",gpt-4o,claude-haiku-4-5-20251001,C,1,1.0,yes,outdoor dirt court. The net is slightly broken,Clearly states outdoor setting with net.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",gpt-4o,claude-haiku-4-5-20251001,C,2,1.0,yes,One boy serves the ball,Ball explicitly mentioned in active play.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",gpt-4o,claude-haiku-4-5-20251001,C,3,0.5,partial,A group of boys,Multiple players mentioned but exact count not specified.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,No background buildings or paint mentioned.
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,D,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato","Describes kitchen scene, not volleyball."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,D,1,0.0,no,In a bustling kitchen,Kitchen setting contradicts outdoor volleyball court.
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,D,2,0.0,no,cherry tomato,"Tomato, not volleyball."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,D,3,0.0,no,a chef,"One person in kitchen, not volleyball players."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,No background buildings mentioned.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",gpt-4o,claude-haiku-4-5-20251001,A,0,1.0,yes,"One player skates swiftly across the ice, controlling the puck with precision.",Directly states skating and ice rink setting.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",gpt-4o,claude-haiku-4-5-20251001,A,1,1.0,yes,In an indoor ice rink,Explicitly states indoor ice rink.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",gpt-4o,claude-haiku-4-5-20251001,A,2,0.0,no,,Mentions puck but not hockey stick.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",gpt-4o,claude-haiku-4-5-20251001,A,3,0.5,partial,other players engage in drills,Mentions other players but no goal net.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,No mention of boards or text.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,gpt-4o,claude-haiku-4-5-20251001,B,0,1.0,yes,hockey player is skating around with the puck,States skating and puck control on rink.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,gpt-4o,claude-haiku-4-5-20251001,B,1,0.5,partial,on the rink,Mentions rink but not explicitly indoor.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,,Mentions puck but not hockey stick.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,gpt-4o,claude-haiku-4-5-20251001,B,3,0.5,partial,A group of hockey players are on the rink,Mentions players but no goal net.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,No mention of boards or text.
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,0,0.0,no,,"Describes kitchen scene, not ice skating."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,1,0.0,no,,"Describes kitchen, not ice rink."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,2,0.0,no,,Wrong scene entirely.
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,3,0.0,no,,Wrong scene entirely.
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,Wrong scene entirely.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,gpt-4o,claude-haiku-4-5-20251001,D,0,0.5,partial,hockey players practices their skills on a hockey rink,Mentions rink but not explicitly skating action.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,gpt-4o,claude-haiku-4-5-20251001,D,1,0.5,partial,on a hockey rink,Mentions hockey rink but not indoor.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,gpt-4o,claude-haiku-4-5-20251001,D,2,0.0,no,,No mention of hockey stick or puck.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,gpt-4o,claude-haiku-4-5-20251001,D,3,0.0,no,,No background details provided.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,No mention of boards or text.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",gpt-4o,claude-haiku-4-5-20251001,A,0,0.5,partial,"pushing the object across the ice, the slips and falls","Mentions pushing object and falling, but unclear if stone slides or just pushed."
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",gpt-4o,claude-haiku-4-5-20251001,A,1,0.0,no,,Does not mention indoor setting or curling rink explicitly.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",gpt-4o,claude-haiku-4-5-20251001,A,2,1.0,yes,slips and falls,Directly states subject falls at end of action.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",gpt-4o,claude-haiku-4-5-20251001,A,3,0.5,partial,pushing the object across the ice,Mentions object but does not explicitly identify it as curling stone.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,No mention of circular target markings on ice.
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,B,0,0.0,no,chef holds a cherry tomato and counts down in Spanish,Describes completely different scene; no curling or stone sliding.
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,B,1,0.0,no,In a bustling kitchen,"Describes kitchen, not curling rink."
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,,No mention of subject lying down or falling.
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,B,3,0.0,no,cherry tomato,"Describes tomato, not curling stone."
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,No mention of ice surface or markings.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,gpt-4o,claude-haiku-4-5-20251001,C,0,0.5,partial,walks on the ice pushing a curling block and then falls,"Mentions pushing curling block and falling, but 'walks' suggests pushing rather than sliding."
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,gpt-4o,claude-haiku-4-5-20251001,C,1,0.0,no,,Mentions ice but not indoor setting or curling rink explicitly.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,gpt-4o,claude-haiku-4-5-20251001,C,2,1.0,yes,falls down,Directly states subject falls at end.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,gpt-4o,claude-haiku-4-5-20251001,C,3,1.0,yes,curling block,Explicitly identifies curling block as key object.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,gpt-4o,claude-haiku-4-5-20251001,C,4,0.0,no,,No mention of circular target markings.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",gpt-4o,claude-haiku-4-5-20251001,D,0,1.0,yes,slides a curling stone down the ice,Directly states sliding stone on ice.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",gpt-4o,claude-haiku-4-5-20251001,D,1,1.0,yes,In an indoor curling rink,Explicitly states indoor curling rink setting.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",gpt-4o,claude-haiku-4-5-20251001,D,2,1.0,yes,falls onto the ice,Directly states subject falls at end of action.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",gpt-4o,claude-haiku-4-5-20251001,D,3,1.0,yes,curling stone,Explicitly identifies curling stone as key object.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",gpt-4o,claude-haiku-4-5-20251001,D,4,0.0,no,,No mention of circular target markings on ice.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,0,0.0,no,two people on snowmobiles pause to converse,"Describes snowmobiles, not bending near fence."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,1,0.0,no,,No fence description provided.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,2,0.0,no,snowy landscape,"Describes snow, not grass and trees."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,3,0.0,no,,No logs or signs mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",gpt-4o,claude-haiku-4-5-20251001,A,4,0.0,no,,No signs or text mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,gpt-4o,claude-haiku-4-5-20251001,B,0,0.5,partial,guy has a small deer follow him alongside a fence,Mentions fence but not bending down action.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,gpt-4o,claude-haiku-4-5-20251001,B,1,0.0,no,alongside a fence,Fence mentioned but no type specified.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,gpt-4o,claude-haiku-4-5-20251001,B,2,0.0,no,,No setting description provided.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,gpt-4o,claude-haiku-4-5-20251001,B,3,0.0,no,,No logs or signs mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,gpt-4o,claude-haiku-4-5-20251001,B,4,0.0,no,,No signs or text mentioned.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,gpt-4o,claude-haiku-4-5-20251001,C,0,0.5,partial,guy...fenced up to other side of the fence,Mentions fence but unclear if bending down.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,gpt-4o,claude-haiku-4-5-20251001,C,1,0.0,no,fence,Fence mentioned but no type specified.
