video_id,window,condition,dominant_type,second_type,ad_text,profile_alignment,dominant_keyword_coverage,weighted_keyword_coverage,specificity_score,word_count
ZcYB6tPK2Eo_000138_000148,4,gap_targeted,visual_form,scene_spatial,"Cube rotates, revealing orange, green, pink, blue faces.",,0.0,0.0,0.0,8
ZcYB6tPK2Eo_000138_000148,3,baseline,visual_form,scene_spatial,"Man rotates colorful cube, demonstrating solution steps.",0.1592828424076478,0.0,0.09970071740817771,0.14285714285714285,7
ZcYB6tPK2Eo_000138_000148,3,gap_targeted,visual_form,scene_spatial,"Cube rotates, revealing orange, green, pink, blue faces.",,0.0,0.0,0.0,8
ZcYB6tPK2Eo_000138_000148,2,baseline,scene_spatial,visual_form,Man's hands manipulate colorful cube blocks methodically.,,0.0,0.0,0.0,7
ZcYB6tPK2Eo_000138_000148,2,gap_targeted,scene_spatial,visual_form,"Cube positioned centrally in his hands, blocks arranged in three-by-three layers.",0.30352766592607255,0.0,0.1438797849136153,0.07692307692307693,11
ZcYB6tPK2Eo_000138_000148,1,baseline,scene_spatial,visual_form,He manipulates the colorful cube with precise hand movements.,0.14738754561267753,0.0,0.07090120335812816,0.1111111111111111,9
ZcYB6tPK2Eo_000138_000148,1,gap_targeted,scene_spatial,visual_form,Cube positioned centrally; his hands frame it from sides.,0.14738754561267753,0.0,0.07090120335812816,0.1111111111111111,9
_TKzyWZHjm8_000002_000012,5,baseline,motion_action,object_body,Man sits on pink ball.,0.20120604971982148,0.0,0.6293586490206744,0.2,5
_TKzyWZHjm8_000002_000012,5,gap_targeted,motion_action,object_body,Man begins abdominal crunch movement.,0.20120604971982148,0.0,0.6293586490206744,0.2,5
_TKzyWZHjm8_000002_000012,0,baseline,object_body,visual_form,Man sits on pink stability ball in fitness space.,0.4483627498051431,0.0,1.7193338133283937,0.1111111111111111,9
_TKzyWZHjm8_000002_000012,0,gap_targeted,object_body,visual_form,"Man sits on large pink stability ball, preparing exercise.",0.4483627498051431,0.0,1.7193338133283937,0.1111111111111111,9
_TKzyWZHjm8_000002_000012,4,baseline,scene_spatial,visual_form,"Man sits on large pink stability ball, ready to begin.",0.10072875050160157,0.0,0.22157199713728343,0.1,10
_TKzyWZHjm8_000002_000012,4,gap_targeted,scene_spatial,visual_form,Man sits on large pink exercise ball in garage-like fitness space.,0.10072875050160157,0.0,0.22157199713728343,0.08333333333333333,11
_TKzyWZHjm8_000002_000012,1,baseline,visual_form,motion_action,Man sits on pink stability ball in gym space.,0.31238785138408987,0.0,0.24285448240955992,0.1111111111111111,9
_TKzyWZHjm8_000002_000012,1,gap_targeted,visual_form,motion_action,Large pink stability ball dominates the frame.,,0.0,0.0,0.0,7
_TKzyWZHjm8_000002_000012,3,baseline,scene_spatial,visual_form,"Man sits on large pink stability ball, ready to begin.",0.06650983647950588,0.0,0.04605457830526449,0.1,10
_TKzyWZHjm8_000002_000012,3,gap_targeted,scene_spatial,visual_form,Large pink ball sits in garage room with fitness equipment nearby.,,0.0,0.0,0.0,11
_TKzyWZHjm8_000002_000012,2,baseline,visual_form,scene_spatial,"Man sits on large pink stability ball, ready to begin.",0.18776431795631823,0.0,0.06184650008705905,0.1,10
_TKzyWZHjm8_000002_000012,2,gap_targeted,visual_form,scene_spatial,Large pink stability ball dominates the frame.,,0.0,0.0,0.0,7
_oAKCHh_Av4_000003_000013,1,baseline,scene_spatial,visual_form,"Man inhales vaping device, exhales vapor cloud, smiling nearby.",0.13594767276755979,0.0,0.2316228580711432,0.1111111111111111,9
_oAKCHh_Av4_000003_000013,1,gap_targeted,scene_spatial,visual_form,"Living room: man on couch left, woman seated nearby right.",0.13594767276755979,0.0,0.2316228580711432,0.1,10
_oAKCHh_Av4_000003_000013,0,baseline,motion_action,object_body,"Man on couch vapes, exhales vapor cloud, smiles warmly.",0.10771114171892668,0.0,0.4673739486099343,0.2222222222222222,9
_oAKCHh_Av4_000003_000013,0,gap_targeted,motion_action,object_body,"Man inhales vapor device, exhales cloud while smiling.",0.10771114171892668,0.0,0.23368697430496715,0.125,8
_oAKCHh_Av4_000003_000013,4,baseline,scene_spatial,visual_form,"Man vapes on couch, exhales vapor cloud, laughs with nearby woman.",0.048886106510048384,0.0,0.057509253100270497,0.09090909090909091,11
_oAKCHh_Av4_000003_000013,4,gap_targeted,scene_spatial,visual_form,"Living room: man on couch left, woman nearby right, relaxed seating.",0.048886106510048384,0.0,0.057509253100270497,0.09090909090909091,11
_oAKCHh_Av4_000003_000013,2,baseline,scene_spatial,visual_form,"Man vapes on couch, exhales vapor, laughs with nearby woman.",0.1410381197806343,0.0,0.10373363319387752,0.1,10
_oAKCHh_Av4_000003_000013,2,gap_targeted,scene_spatial,visual_form,"Living room: man on couch left, woman seated nearby, relaxed spacing.",0.1410381197806343,0.0,0.10373363319387752,0.09090909090909091,11
_oAKCHh_Av4_000003_000013,3,baseline,scene_spatial,visual_form,"Man vapes on couch, exhales vapor cloud, laughs with nearby woman.",0.091232915395442,0.0,0.06571698882365562,0.09090909090909091,11
_oAKCHh_Av4_000003_000013,3,gap_targeted,scene_spatial,visual_form,"Living room: man on couch, woman nearby, relaxed seating arrangement.",0.091232915395442,0.0,0.06571698882365562,0.1,10
bgt29znHCzs_000343_000353,0,baseline,scene_spatial,visual_form,Spectators gather along snowy trail through forest.,0.8792741090328344,1.5,0.3398180237465866,0.14285714285714285,7
bgt29znHCzs_000343_000353,0,gap_targeted,scene_spatial,visual_form,"Spectators line a snowy forest trail, positioned on slopes and path edges.",0.8792741090328344,1.5,0.3398180237465866,0.08333333333333333,12
bgt29znHCzs_000343_000353,4,baseline,motion_action,object_body,"Spectators line a snowy forest trail, anticipating the dog sled race.",0.38602492521247556,0.0,0.39712509911075533,0.09090909090909091,11
bgt29znHCzs_000343_000353,4,gap_targeted,motion_action,object_body,"People stand motionless, gazing down the snowy trail expectantly.",0.4643574353793455,0.0,0.5850729534945707,0.2222222222222222,9
bgt29znHCzs_000343_000353,1,baseline,scene_spatial,visual_form,"Spectators gather along snowy trail, anticipating dog sled race.",0.8284253679448887,1.5,0.12272531746387,0.1111111111111111,9
bgt29znHCzs_000343_000353,1,gap_targeted,scene_spatial,visual_form,"Spectators line the snowy trail, some on hillside, others along the path.",0.8284253679448887,1.5,0.12272531746387,0.08333333333333333,12
bgt29znHCzs_000343_000353,2,baseline,scene_spatial,face_character,"Spectators gather along snowy trail, anticipating sled race.",0.6768863798585943,1.5,0.10203918276690749,0.125,8
bgt29znHCzs_000343_000353,2,gap_targeted,scene_spatial,face_character,"Spectators line the snowy trail, positioned on hills and path edges.",0.6768863798585943,1.5,0.10203918276690749,0.09090909090909091,11
bgt29znHCzs_000343_000353,3,baseline,motion_action,object_body,"Spectators gather on snowy trail, anticipating sled race.",0.42420882238297625,0.0,0.11274024351504364,0.125,8
bgt29znHCzs_000343_000353,3,gap_targeted,motion_action,object_body,"Spectators stand motionless, watching intently down the snowy trail.",0.42420882238297625,0.0,0.11274024351504364,0.1111111111111111,9
c_gQ9CSaZY4_000000_000010,4,baseline,scene_spatial,visual_form,Person in blue cap packs folded clothes into green mesh bag.,,0.0,0.0,0.0,11
c_gQ9CSaZY4_000000_000010,4,gap_targeted,scene_spatial,visual_form,"Person kneels on wooden floor, clothes piled nearby, green bag positioned for packing.",0.9259723423296411,1.5,1.3690400984786888,0.07692307692307693,13
c_gQ9CSaZY4_000000_000010,0,baseline,scene_spatial,face_character,"Person in blue cap kneels, packing folded clothes into green mesh bag.",,0.0,0.0,0.0,12
c_gQ9CSaZY4_000000_000010,0,gap_targeted,scene_spatial,face_character,"Wooden floor, clothes piles arranged, green mesh bag positioned nearby.",0.6335523513889724,1.5,0.20028853608457414,0.1,10
c_gQ9CSaZY4_000000_000010,1,baseline,scene_spatial,motion_action,Person in blue cap packs folded clothes into green mesh bag.,,0.0,0.0,0.0,11
c_gQ9CSaZY4_000000_000010,1,gap_targeted,scene_spatial,motion_action,Wooden floor. Green mesh bag. Clothes piles arranged around kneeling person.,0.8122316999187282,3.0,0.7753504564781202,0.18181818181818182,11
c_gQ9CSaZY4_000000_000010,2,baseline,scene_spatial,motion_action,Person in blue cap packs folded clothes into green mesh bag.,,0.0,0.0,0.0,11
c_gQ9CSaZY4_000000_000010,2,gap_targeted,scene_spatial,motion_action,Wooden floor with clothes piles; green mesh bag positioned nearby.,0.9524572706898153,1.5,0.7568506100570814,0.1,10
c_gQ9CSaZY4_000000_000010,3,baseline,scene_spatial,visual_form,Person in blue cap packs folded clothes into green mesh bag.,,0.0,0.0,0.0,11
c_gQ9CSaZY4_000000_000010,3,gap_targeted,scene_spatial,visual_form,"Clothes piled across wooden floor, person kneeling, green bag nearby.",0.9791782264915166,1.5,0.9355330753268176,0.1,10
c_gQ9CSaZY4_000000_000010,5,baseline,scene_spatial,motion_action,Person packs folded clothes efficiently.,,0.0,0.0,0.0,5
c_gQ9CSaZY4_000000_000010,5,gap_targeted,scene_spatial,motion_action,Clothes piled on wooden floor.,0.18902749368037633,1.5,0.024138344508644605,0.2,5
crjesEwF0Ks_000197_000207,4,baseline,scene_spatial,face_character,Person barefoot vacuuming dark carpet in garage lined with vacuums.,,0.0,0.0,0.0,10
crjesEwF0Ks_000197_000207,4,gap_targeted,scene_spatial,face_character,Garage lined with multiple vacuums; person vacuuming dark carpet.,,0.0,0.0,0.0,9
crjesEwF0Ks_000197_000207,1,baseline,scene_spatial,motion_action,Person vacuums dark carpet barefoot in garage full of vacuums.,,0.0,0.0,0.0,10
crjesEwF0Ks_000197_000207,1,gap_targeted,scene_spatial,motion_action,Garage lined with multiple vacuums; person vacuuming dark carpet.,,0.0,0.0,0.0,9
crjesEwF0Ks_000197_000207,3,baseline,scene_spatial,visual_form,Person vacuums dark carpet barefoot in garage lined with vacuums.,,0.0,0.0,0.0,10
crjesEwF0Ks_000197_000207,3,gap_targeted,scene_spatial,visual_form,Garage lined with multiple vacuums; person vacuums dark carpet.,,0.0,0.0,0.0,9
crjesEwF0Ks_000197_000207,0,baseline,scene_spatial,face_character,Person vacuuming dark carpet in garage filled with vacuum cleaners.,,0.0,0.0,0.0,10
crjesEwF0Ks_000197_000207,0,gap_targeted,scene_spatial,face_character,Garage lined with multiple vacuums; person vacuuming dark carpet barefoot.,,0.0,0.0,0.0,10
crjesEwF0Ks_000197_000207,2,baseline,scene_spatial,visual_form,Person barefoot pushes red vacuum across dark carpet.,0.33701158504203754,0.0,0.2306649874674988,0.125,8
crjesEwF0Ks_000197_000207,2,gap_targeted,scene_spatial,visual_form,Garage lined with multiple vacuums; person vacuums dark carpet.,,0.0,0.0,0.0,9
d7_SY48r__8_000060_000070,4,baseline,face_character,motion_action,Person shears sheep's wool with electric clippers.,,0.0,0.0,0.0,7
d7_SY48r__8_000060_000070,4,gap_targeted,face_character,motion_action,The shearer focuses intently on the sheep's wool.,,0.0,0.0,0.0,8
d7_SY48r__8_000060_000070,3,baseline,scene_spatial,motion_action,A person shears a calm sheep with electric clippers.,,0.0,0.0,0.0,9
d7_SY48r__8_000060_000070,3,gap_targeted,scene_spatial,motion_action,"Sheep lies on floor while person stands over it, clippers moving across body.",,0.0,0.0,0.0,13
d7_SY48r__8_000060_000070,1,baseline,scene_spatial,motion_action,A person shears a calm sheep with electric clippers.,,0.0,0.0,0.0,9
d7_SY48r__8_000060_000070,1,gap_targeted,scene_spatial,motion_action,"Inside a room, a person stands over a sheep lying on the floor.",,0.0,0.0,0.0,13
d7_SY48r__8_000060_000070,0,baseline,scene_spatial,motion_action,Person shears calm sheep with electric clippers indoors.,,0.0,0.0,0.0,8
d7_SY48r__8_000060_000070,0,gap_targeted,scene_spatial,motion_action,A sheep lies on a floor while a person stands over it.,,0.0,0.0,0.0,12
d7_SY48r__8_000060_000070,2,baseline,scene_spatial,motion_action,Person shears calm sheep with electric clippers indoors.,,0.0,0.0,0.0,8
d7_SY48r__8_000060_000070,2,gap_targeted,scene_spatial,motion_action,A person and sheep occupy a room floor during shearing.,,0.0,0.0,0.0,10
dlBeUWrse3I_000019_000029,0,baseline,object_body,motion_action,Children explore outdoors using magnifying glasses and microscopes.,,0.0,0.0,0.0,8
dlBeUWrse3I_000019_000029,0,gap_targeted,object_body,motion_action,Magnifying glasses held up to brick surface.,,0.0,0.0,0.0,7
dlBeUWrse3I_000019_000029,1,baseline,scene_spatial,object_body,Two children examine brick wall with magnifying glasses.,0.8448698299052395,1.5,1.541695966989675,0.125,8
dlBeUWrse3I_000019_000029,1,gap_targeted,scene_spatial,object_body,"Outdoors at brick wall, children examine ground with magnifying glasses.",0.8448698299052395,1.5,1.541695966989675,0.1,10
dlBeUWrse3I_000019_000029,3,baseline,scene_spatial,visual_form,Girl examines glittery stars through lighted microscope.,,0.0,0.0,0.0,7
dlBeUWrse3I_000019_000029,3,gap_targeted,scene_spatial,visual_form,"Outdoors, children examine brick wall and ground with magnifying tools.",0.5911993054291573,1.5,0.34219777721860634,0.1,10
dlBeUWrse3I_000019_000029,4,baseline,visual_form,scene_spatial,Girl observes glittery stars through microscope indoors.,,0.0,0.0,0.0,7
dlBeUWrse3I_000019_000029,4,gap_targeted,visual_form,scene_spatial,Glittery star shapes gleam under microscope light.,,0.0,0.0,0.0,7
dlBeUWrse3I_000019_000029,2,baseline,scene_spatial,visual_form,Girl examines glittery star objects through lighted microscope.,,0.0,0.0,0.0,8
dlBeUWrse3I_000019_000029,2,gap_targeted,scene_spatial,visual_form,"Children gather outdoors at brick structure, examining ground with magnifying tools.",,0.0,0.0,0.0,11
eb-ufaFcUas_000008_000018,0,baseline,scene_spatial,face_character,"Boy bounces on trampoline, suspended by elastic cords.",,0.0,0.0,0.0,8
eb-ufaFcUas_000008_000018,0,gap_targeted,scene_spatial,face_character,Shopping mall interior with store signs and watch advertisement surrounding a bouncing boy.,,0.0,0.0,0.0,13
eb-ufaFcUas_000008_000018,1,baseline,scene_spatial,face_character,"Boy bounces high on mall trampoline, suspended by bungee cords.",,0.0,0.0,0.0,10
eb-ufaFcUas_000008_000018,1,gap_targeted,scene_spatial,face_character,"Inside a mall, a boy bounces on a trampoline, suspended by elastic cords.",,0.0,0.0,0.0,13
eb-ufaFcUas_000008_000018,4,baseline,scene_spatial,face_character,"Boy bounces high on mall trampoline, suspended by bungee cords.",,0.0,0.0,0.0,10
eb-ufaFcUas_000008_000018,4,gap_targeted,scene_spatial,face_character,"Inside the mall, the boy bounces high between store signs.",,0.0,0.0,0.0,10
eb-ufaFcUas_000008_000018,3,baseline,scene_spatial,motion_action,"Boy bounces high on mall trampoline, suspended by elastic cords.",,0.0,0.0,0.0,10
eb-ufaFcUas_000008_000018,3,gap_targeted,scene_spatial,motion_action,"Inside a busy mall, store signs surround a trampoline setup.",,0.0,0.0,0.0,10
eb-ufaFcUas_000008_000018,5,baseline,motion_action,visual_form,Boy bouncing on trampoline.,,0.0,0.0,0.0,4
eb-ufaFcUas_000008_000018,5,gap_targeted,motion_action,visual_form,"Boy soars upward, bouncing high.",,0.0,0.0,0.0,5
eb-ufaFcUas_000008_000018,2,baseline,scene_spatial,visual_form,"Boy bounces high on mall trampoline, suspended by bungee cords.",,0.0,0.0,0.0,10
g8Idd47kGqo_000037_000047,4,baseline,visual_form,scene_spatial,"Young woman tap dances energetically, twirling across wooden floor.",0.46681022007959616,0.0,0.7571438741130255,0.1111111111111111,9
g8Idd47kGqo_000037_000047,4,gap_targeted,visual_form,scene_spatial,"Pink shirt, black shorts, wooden floor gleams beneath her.",0.515497584348663,0.0,1.182441570439377,0.2222222222222222,9
g8Idd47kGqo_000037_000047,3,baseline,visual_form,scene_spatial,Dancer twirls energetically across wooden studio floor.,0.28911192050441115,0.0,0.19239678074776234,0.14285714285714285,7
g8Idd47kGqo_000037_000047,3,gap_targeted,visual_form,scene_spatial,"Pink shirt, black shorts, wooden studio floor, light blue wall.",0.30939221077106266,0.0,0.4603903163275482,0.2,10
g8Idd47kGqo_000037_000047,2,baseline,visual_form,scene_spatial,Dancer in pink shirt twirls across wooden studio floor.,0.2801660746722812,0.0,0.14800916035248074,0.1111111111111111,9
g8Idd47kGqo_000037_000047,2,gap_targeted,visual_form,scene_spatial,"Pink shirt, black shorts, wooden floor gleaming beneath her.",0.36475830462636033,0.0,0.272516771874077,0.2222222222222222,9
g8Idd47kGqo_000037_000047,0,baseline,scene_spatial,visual_form,Young woman tap dances energetically across wooden studio floor.,0.719389857072401,1.5,0.2342881190330834,0.1111111111111111,9
g8Idd47kGqo_000037_000047,0,gap_targeted,scene_spatial,visual_form,"Dance studio: wooden floor, light blue wall, barre along side.",0.7037519779629714,3.0,0.512496125064404,0.2,10
g8Idd47kGqo_000037_000047,1,baseline,visual_form,scene_spatial,Dancer twirls energetically across wooden studio floor.,0.4194151538654809,0.0,0.11635080744923731,0.14285714285714285,7
g8Idd47kGqo_000037_000047,1,gap_targeted,visual_form,scene_spatial,"Pink shirt, black shorts, wooden floor gleaming beneath her.",0.4733499665658272,0.0,0.18570458746928198,0.2222222222222222,9
g8Idd47kGqo_000037_000047,5,baseline,motion_action,object_body,Dancer twirls energetically across floor.,,0.0,0.0,0.0,5
g8Idd47kGqo_000037_000047,5,gap_targeted,motion_action,object_body,She twirls rhythmically across.,0.05486319280258633,0.0,0.02219508599942943,0.25,4
gFBO3zrod9Y_000005_000015,3,baseline,object_body,motion_action,Baby in pink onesie tears tissue paper on carpeted floor.,,0.0,0.0,0.0,10
gFBO3zrod9Y_000005_000015,3,gap_targeted,object_body,motion_action,Baby's small hands tear tissue paper into scattered pieces.,,0.0,0.0,0.0,9
gFBO3zrod9Y_000005_000015,2,baseline,object_body,scene_spatial,Baby in pink tears tissue paper on carpeted floor.,,0.0,0.0,0.0,9
gFBO3zrod9Y_000005_000015,2,gap_targeted,object_body,scene_spatial,Small hands tear tissue paper into pieces around her.,0.44822476485881746,0.0,0.15535165680684376,0.2222222222222222,9
gFBO3zrod9Y_000005_000015,4,baseline,face_character,object_body,Baby in pink onesie tears tissue paper on carpeted floor.,,0.0,0.0,0.0,10
gFBO3zrod9Y_000005_000015,4,gap_targeted,face_character,object_body,Baby's face shows focused concentration as she tears paper.,0.6138540005741967,1.5,0.7287434795631134,0.1111111111111111,9
gFBO3zrod9Y_000005_000015,1,baseline,scene_spatial,object_body,Baby in pink onesie tears tissue paper on carpeted floor.,,0.0,0.0,0.0,10
gFBO3zrod9Y_000005_000015,1,gap_targeted,scene_spatial,object_body,Baby sits surrounded by colorful toys on carpeted floor.,,0.0,0.0,0.0,9
gFBO3zrod9Y_000005_000015,0,baseline,object_body,motion_action,Baby in pink onesie tears tissue paper on carpeted floor.,,0.0,0.0,0.0,10
gFBO3zrod9Y_000005_000015,0,gap_targeted,object_body,motion_action,Baby's small hands tear tissue paper into scattered pieces.,,0.0,0.0,0.0,9
h8wsO9A9v_c_000016_000026,0,baseline,scene_spatial,visual_form,Young boy pedals small orange bicycle with training wheels.,,0.0,0.0,0.0,9
h8wsO9A9v_c_000016_000026,0,gap_targeted,scene_spatial,visual_form,A boy circles a paved area on an orange bicycle with training wheels.,,0.0,0.0,0.0,13
h8wsO9A9v_c_000016_000026,4,baseline,scene_spatial,visual_form,Boy pedals orange training-wheel bike in circles energetically.,,0.0,0.0,0.0,8
h8wsO9A9v_c_000016_000026,4,gap_targeted,scene_spatial,visual_form,A paved circular area. Boy pedals an orange bike with training wheels.,,0.0,0.0,0.0,12
h8wsO9A9v_c_000016_000026,1,baseline,scene_spatial,motion_action,Boy pedals orange bicycle with training wheels in circles.,,0.0,0.0,0.0,9
h8wsO9A9v_c_000016_000026,1,gap_targeted,scene_spatial,motion_action,A paved area stretches around him as he pedals in circles.,0.6945621419290353,1.5,0.13593986085258336,0.18181818181818182,11
h8wsO9A9v_c_000016_000026,2,baseline,scene_spatial,motion_action,Young boy pedals orange bicycle with training wheels in circles.,,0.0,0.0,0.0,10
h8wsO9A9v_c_000016_000026,2,gap_targeted,scene_spatial,motion_action,A paved area surrounds the boy pedaling his orange bike in circles.,0.27728220617956695,0.0,0.026421717338704465,0.08333333333333333,12
h8wsO9A9v_c_000016_000026,3,baseline,scene_spatial,visual_form,Boy pedals orange bicycle with training wheels in circles.,,0.0,0.0,0.0,9
h8wsO9A9v_c_000016_000026,5,baseline,object_body,motion_action,Boy pedals orange training-wheel bicycle.,,0.0,0.0,0.0,5
h8wsO9A9v_c_000016_000026,5,gap_targeted,object_body,motion_action,Boy pedals orange bicycle energetically.,,0.0,0.0,0.0,5
heWD9j45Emw_000225_000235,4,baseline,scene_spatial,visual_form,Colorful stage lights flash as band members dance rhythmically together.,,0.0,0.0,0.0,10
heWD9j45Emw_000225_000235,4,gap_targeted,scene_spatial,visual_form,"Accordion player center stage, musicians positioned around him.",0.38729195708845227,1.5,0.10042530399420391,0.125,8
heWD9j45Emw_000225_000235,0,baseline,object_body,scene_spatial,Colorful stage lights flash as band performs energetically.,,0.0,0.0,0.0,8
heWD9j45Emw_000225_000235,0,gap_targeted,object_body,scene_spatial,"Accordionist center stage, hands dancing across keys rhythmically.",,0.0,0.0,0.0,8
heWD9j45Emw_000225_000235,3,baseline,visual_form,scene_spatial,Colorful stage lights flash as musicians dance rhythmically together.,,0.0,0.0,0.0,9
heWD9j45Emw_000225_000235,3,gap_targeted,visual_form,scene_spatial,Colorful flashing lights illuminate the brightly lit stage.,,0.0,0.0,0.0,8
heWD9j45Emw_000225_000235,1,baseline,scene_spatial,object_body,Colorful stage lights flash as band members dance rhythmically.,,0.0,0.0,0.0,9
heWD9j45Emw_000225_000235,1,gap_targeted,scene_spatial,object_body,"Stage center: accordionist surrounded by musicians with saxophone, trumpet nearby.",,0.0,0.0,0.0,10
heWD9j45Emw_000225_000235,2,baseline,motion_action,object_body,Colorful stage lights flash as band members dance rhythmically together.,,0.0,0.0,0.0,10
heWD9j45Emw_000225_000235,2,gap_targeted,motion_action,object_body,Musicians sway and dance rhythmically across stage.,,0.0,0.0,0.0,7
iEAWgsSvJAE_000023_000033,4,baseline,face_character,motion_action,"Man stands, extends hand greeting in garage.",0.6089373334134589,1.5,2.2804579120631727,0.14285714285714285,7
iEAWgsSvJAE_000023_000033,4,gap_targeted,face_character,motion_action,"Young man smiles, extends hand greeting warmly.",0.6089373334134589,3.0,4.560915824126345,0.2857142857142857,7
iEAWgsSvJAE_000023_000033,3,baseline,motion_action,object_body,"Man stands, extends hand in friendly greeting.",0.22059295851349214,0.0,0.1665535656123482,0.14285714285714285,7
iEAWgsSvJAE_000023_000033,3,gap_targeted,motion_action,object_body,He stands and extends his hand forward in greeting.,0.22059295851349214,0.0,0.3331071312246964,0.2222222222222222,9
iEAWgsSvJAE_000023_000033,0,baseline,scene_spatial,face_character,"Young man repairs bicycle in cluttered garage, then greets someone warmly.",0.39674568711453656,0.0,0.15926898496372555,0.18181818181818182,11
iEAWgsSvJAE_000023_000033,0,gap_targeted,scene_spatial,face_character,"Cluttered garage with bicycle workbench. Man stands, extends hand greeting.",0.39674568711453656,0.0,0.07963449248186277,0.1,10
iEAWgsSvJAE_000023_000033,2,baseline,visual_form,motion_action,"Man stands, extends hand in friendly greeting.",0.22496076279455837,0.0,0.037245487715175274,0.14285714285714285,7
iEAWgsSvJAE_000023_000033,2,gap_targeted,visual_form,motion_action,Bicycle frame and tools gleam in garage shadows.,,0.0,0.0,0.0,8
iEAWgsSvJAE_000023_000033,1,baseline,visual_form,scene_spatial,"Man stands, extending hand in friendly greeting.",0.1691432582375466,0.0,0.03115753834571039,0.14285714285714285,7
iEAWgsSvJAE_000023_000033,1,gap_targeted,visual_form,scene_spatial,Black-and-white image: bicycle parts and tools scattered across garage workbench.,,0.0,0.0,0.0,10
iEAWgsSvJAE_000023_000033,5,baseline,visual_form,object_body,"He stands, extends hand greeting.",0.04094229036141825,0.0,0.00788545711820099,0.2,5
iEAWgsSvJAE_000023_000033,5,gap_targeted,visual_form,object_body,"Hand extends outward, palm open.",,0.0,0.0,0.0,5
iGmGQxox43I_000000_000010,0,baseline,scene_spatial,motion_action,Woman in orange demonstrates grooming mitt on calm horse.,0.5482823478285154,0.0,0.767328321891388,0.1111111111111111,9
iGmGQxox43I_000000_000010,0,gap_targeted,scene_spatial,motion_action,"Woman stands beside horse's head, mitt in hand.",,0.0,0.0,0.0,8
iGmGQxox43I_000000_000010,3,baseline,visual_form,scene_spatial,Woman demonstrates grooming mitt technique on horse's face.,0.0726195863818176,0.0,0.015692718511696624,0.125,8
iGmGQxox43I_000000_000010,3,gap_targeted,visual_form,scene_spatial,Orange fabric mitt with small grooming teeth visible.,,0.0,0.0,0.0,8
iGmGQxox43I_000000_000010,1,baseline,face_character,scene_spatial,Woman brushes horse's face with textured grooming mitt.,,0.0,0.0,0.0,8
iGmGQxox43I_000000_000010,1,gap_targeted,face_character,scene_spatial,Woman's focused expression as she demonstrates grooming technique on horse's face.,0.5457995544298982,1.5,0.1706018866131544,0.18181818181818182,11
iGmGQxox43I_000000_000010,2,baseline,visual_form,face_character,Woman brushes horse's face with textured grooming mitt.,,0.0,0.0,0.0,8
iGmGQxox43I_000000_000010,2,gap_targeted,visual_form,face_character,Orange mitt with small textured teeth; horse's dark muzzle.,,0.0,0.0,0.0,9
iGmGQxox43I_000000_000010,4,baseline,scene_spatial,visual_form,Woman demonstrates grooming mitt on calm horse's face.,0.0729356320898227,0.0,0.015187997771213657,0.125,8
iGmGQxox43I_000000_000010,4,gap_targeted,scene_spatial,visual_form,"Woman positioned beside horse's shoulder, mitt moving across face and mane.",,0.0,0.0,0.0,11
iGmGQxox43I_000000_000010,5,baseline,scene_spatial,visual_form,Brushing horse's mane gently.,,0.0,0.0,0.0,4
iGmGQxox43I_000000_000010,5,gap_targeted,scene_spatial,visual_form,Woman stands beside horse.,,0.0,0.0,0.0,4
iZP6gjlr_nM_000113_000123,0,baseline,scene_spatial,visual_form,Two people work on ice sculpture at a table indoors.,0.19676355107534282,0.0,0.30077834164099176,0.1,10
iZP6gjlr_nM_000113_000123,0,gap_targeted,scene_spatial,visual_form,Indoor workspace: two people flanking a table of stacked rectangular ice blocks.,0.19676355107534282,0.0,0.30077834164099176,0.08333333333333333,12
iZP6gjlr_nM_000113_000123,1,baseline,scene_spatial,visual_form,Two people work on stacked ice blocks using a chisel.,0.10210664165502599,0.0,0.10470188640025763,0.1,10
iZP6gjlr_nM_000113_000123,1,gap_targeted,scene_spatial,visual_form,Ice blocks arranged on table; two figures positioned nearby indoors.,,0.0,0.0,0.0,10
iZP6gjlr_nM_000113_000123,2,baseline,scene_spatial,visual_form,Two people work on stacked ice blocks using a chisel.,0.06582587336035312,0.0,0.03875720678770367,0.1,10
iZP6gjlr_nM_000113_000123,2,gap_targeted,scene_spatial,visual_form,Two people work at a table with stacked rectangular ice blocks between them.,0.06582587336035312,0.0,0.03875720678770367,0.07692307692307693,13
iZP6gjlr_nM_000113_000123,4,baseline,scene_spatial,visual_form,Two people work on stacked ice blocks using a chisel.,0.06947957844755495,0.0,0.03392102671811209,0.1,10
iZP6gjlr_nM_000113_000123,4,gap_targeted,scene_spatial,visual_form,"Indoor workspace with ice blocks stacked on table, two people positioned nearby.",0.06947957844755495,0.0,0.03392102671811209,0.08333333333333333,12
iZP6gjlr_nM_000113_000123,3,baseline,scene_spatial,visual_form,Person in dark jacket chisels ice blocks on table.,,0.0,0.0,0.0,9
iZP6gjlr_nM_000113_000123,3,gap_targeted,scene_spatial,visual_form,Indoor workspace with ice blocks stacked on table between two people.,0.03394264469276779,0.0,0.023149121862843958,0.09090909090909091,11
j4CKRgv3jUg_000000_000010,0,baseline,visual_form,scene_spatial,Young person crosses wet street toward waiting teenagers.,,0.0,0.0,0.0,8
j4CKRgv3jUg_000000_000010,0,gap_targeted,visual_form,scene_spatial,Wet pavement glistens. Teens clustered at bus shelter ahead.,,0.0,0.0,0.0,9
