query_vid,tier,ref_vid,cos
GOH6fBhoi2o_000010_000020,tier1_vatex_short,xW6hpK-DBMY_000080_000090,0.486001790
GOH6fBhoi2o_000010_000020,tier1_vatex_short,yBO8rAMeqjc_000007_000017,0.019270344
GOH6fBhoi2o_000010_000020,tier1_vatex_short,zTJ0Zbv1jBo_000045_000055,0.286804080
GOH6fBhoi2o_000010_000020,tier2_vatex_long,0m0-Q0zz_-c_000112_000122,0.392493695
GOH6fBhoi2o_000010_000020,tier2_vatex_long,0t0DB1B1w8Y_000000_000010,-0.061714828
GOH6fBhoi2o_000010_000020,tier2_vatex_long,1-jIze6gy0g_000026_000036,-0.061141681
GOH6fBhoi2o_000010_000020,tier2_vatex_long,1HUWWCLza0w_000000_000010,0.017262094
GOH6fBhoi2o_000010_000020,tier2_vatex_long,1YemrpNBpf4_000001_000011,0.316386312
GOH6fBhoi2o_000010_000020,tier2_vatex_long,1kLhK8KfIEw_000020_000030,-0.149450406
GOH6fBhoi2o_000010_000020,tier2_vatex_long,21T1JDdJgsM_000047_000057,0.002546272
GOH6fBhoi2o_000010_000020,tier2_vatex_long,2kJxrcNRS9w_000047_000057,0.157689437
GOH6fBhoi2o_000010_000020,tier2_vatex_long,3su234u58DA_000172_000182,0.012936822
GOH6fBhoi2o_000010_000020,tier2_vatex_long,3ufJNSez5Is_000008_000018,-0.008549200
GOH6fBhoi2o_000010_000020,tier2_vatex_long,750QhTe9Z4U_000000_000010,-0.025920901
GOH6fBhoi2o_000010_000020,tier2_vatex_long,8vkNr_eysXY_000002_000012,0.094454452
GOH6fBhoi2o_000010_000020,tier2_vatex_long,9eBhetL8n5Q_000222_000232,0.271197319
GOH6fBhoi2o_000010_000020,tier2_vatex_long,9fuIpQgnNEQ_000049_000059,-0.094386339
GOH6fBhoi2o_000010_000020,tier2_vatex_long,A0e7Z55s8pE_000008_000018,0.050991945
GOH6fBhoi2o_000010_000020,tier2_vatex_long,AEkLDauJVi0_000069_000079,0.097609028
GOH6fBhoi2o_000010_000020,tier2_vatex_long,BHxn3qfPAl4_000018_000028,0.127358645
GOH6fBhoi2o_000010_000020,tier2_vatex_long,BcW6Y7eufQE_000239_000249,0.257993191
GOH6fBhoi2o_000010_000020,tier2_vatex_long,Bss3WwpDdS8_000041_000051,0.295144171
GOH6fBhoi2o_000010_000020,tier2_vatex_long,Ccgwurislg8_000082_000092,0.003477021
GOH6fBhoi2o_000010_000020,tier2_vatex_long,D297atE3gag_000203_000213,0.229856059
GOH6fBhoi2o_000010_000020,tier2_vatex_long,EA3HCx0yTIY_000281_000291,0.202829018
GOH6fBhoi2o_000010_000020,tier2_vatex_long,F-mRnL_XmJU_000000_000010,0.162826344
GOH6fBhoi2o_000010_000020,tier2_vatex_long,GOH6fBhoi2o_000010_000020,0.305250645
GOH6fBhoi2o_000010_000020,tier2_vatex_long,HpRmj5ce32c_000001_000011,-0.166334182
GOH6fBhoi2o_000010_000020,tier2_vatex_long,N-LZPc27kjM_000229_000239,0.191620633
GOH6fBhoi2o_000010_000020,tier2_vatex_long,OASCPKazLIM_000132_000142,0.103839174
GOH6fBhoi2o_000010_000020,tier2_vatex_long,RjPp0ZPW0yc_000000_000010,0.209691674
GOH6fBhoi2o_000010_000020,tier2_vatex_long,RlfVK8z5wJ0_000000_000010,0.005429788
GOH6fBhoi2o_000010_000020,tier2_vatex_long,S-C86j0keqc_000217_000227,0.433285862
GOH6fBhoi2o_000010_000020,tier2_vatex_long,ShSSAEfnyDs_000000_000010,0.174273983
GOH6fBhoi2o_000010_000020,tier2_vatex_long,Xdz1cxEjLYc_000007_000017,0.214004904
GOH6fBhoi2o_000010_000020,tier2_vatex_long,Z5w-wkrjHuw_000345_000355,-0.134543419
GOH6fBhoi2o_000010_000020,tier2_vatex_long,ZcYB6tPK2Eo_000138_000148,0.253481984
GOH6fBhoi2o_000010_000020,tier2_vatex_long,_TKzyWZHjm8_000002_000012,0.330176592
GOH6fBhoi2o_000010_000020,tier2_vatex_long,_oAKCHh_Av4_000003_000013,0.317515790
GOH6fBhoi2o_000010_000020,tier2_vatex_long,bgt29znHCzs_000343_000353,-0.101480581
GOH6fBhoi2o_000010_000020,tier2_vatex_long,c_gQ9CSaZY4_000000_000010,0.150257260
GOH6fBhoi2o_000010_000020,tier2_vatex_long,crjesEwF0Ks_000197_000207,-0.064524509
GOH6fBhoi2o_000010_000020,tier2_vatex_long,d7_SY48r__8_000060_000070,0.074205205
GOH6fBhoi2o_000010_000020,tier2_vatex_long,dlBeUWrse3I_000019_000029,0.138704702
GOH6fBhoi2o_000010_000020,tier2_vatex_long,eb-ufaFcUas_000008_000018,0.015350563
GOH6fBhoi2o_000010_000020,tier2_vatex_long,g8Idd47kGqo_000037_000047,-0.072140761
GOH6fBhoi2o_000010_000020,tier2_vatex_long,gFBO3zrod9Y_000005_000015,0.211408213
GOH6fBhoi2o_000010_000020,tier2_vatex_long,h8wsO9A9v_c_000016_000026,0.001921396
GOH6fBhoi2o_000010_000020,tier2_vatex_long,heWD9j45Emw_000225_000235,0.080739580
GOH6fBhoi2o_000010_000020,tier2_vatex_long,iEAWgsSvJAE_000023_000033,0.166840851
GOH6fBhoi2o_000010_000020,tier2_vatex_long,iGmGQxox43I_000000_000010,0.216340169
GOH6fBhoi2o_000010_000020,tier2_vatex_long,iZP6gjlr_nM_000113_000123,-0.042351972
GOH6fBhoi2o_000010_000020,tier2_vatex_long,j4CKRgv3jUg_000000_000010,0.078000672
GOH6fBhoi2o_000010_000020,tier2_vatex_long,j6CgiNeWQwM_000842_000852,0.088874906
GOH6fBhoi2o_000010_000020,tier2_vatex_long,jeweRSnAJeo_000050_000060,0.220945388
GOH6fBhoi2o_000010_000020,tier2_vatex_long,lgJywzzdUC8_000000_000010,-0.105342239
GOH6fBhoi2o_000010_000020,tier2_vatex_long,rGQ64NXktF8_000006_000016,0.052743919
GOH6fBhoi2o_000010_000020,tier2_vatex_long,u-olDM7oGGM_000012_000022,-0.071817733
GOH6fBhoi2o_000010_000020,tier2_vatex_long,v2Hr1CH-yb0_000076_000086,-0.171062827
GOH6fBhoi2o_000010_000020,tier2_vatex_long,wbOD_G3ttgU_000083_000093,-0.023837188
GOH6fBhoi2o_000010_000020,tier2_vatex_long,xW6hpK-DBMY_000080_000090,0.486001790
GOH6fBhoi2o_000010_000020,tier2_vatex_long,yBO8rAMeqjc_000007_000017,0.019270344
GOH6fBhoi2o_000010_000020,tier2_vatex_long,zTJ0Zbv1jBo_000045_000055,0.286804080
GOH6fBhoi2o_000010_000020,tier3_va11y,0m0-Q0zz_-c_000112_000122,0.429357946
GOH6fBhoi2o_000010_000020,tier3_va11y,0t0DB1B1w8Y_000000_000010,-0.098690443
GOH6fBhoi2o_000010_000020,tier3_va11y,1-jIze6gy0g_000026_000036,-0.106030121
GOH6fBhoi2o_000010_000020,tier3_va11y,1HUWWCLza0w_000000_000010,-0.129720733
GOH6fBhoi2o_000010_000020,tier3_va11y,1YemrpNBpf4_000001_000011,0.139995679
GOH6fBhoi2o_000010_000020,tier3_va11y,1kLhK8KfIEw_000020_000030,-0.174424082
GOH6fBhoi2o_000010_000020,tier3_va11y,21T1JDdJgsM_000047_000057,-0.105964012
GOH6fBhoi2o_000010_000020,tier3_va11y,2kJxrcNRS9w_000047_000057,0.092827305
GOH6fBhoi2o_000010_000020,tier3_va11y,3su234u58DA_000172_000182,-0.128359884
GOH6fBhoi2o_000010_000020,tier3_va11y,3ufJNSez5Is_000008_000018,-0.083260238
GOH6fBhoi2o_000010_000020,tier3_va11y,750QhTe9Z4U_000000_000010,-0.043050427
GOH6fBhoi2o_000010_000020,tier3_va11y,8vkNr_eysXY_000002_000012,0.070732497
GOH6fBhoi2o_000010_000020,tier3_va11y,9eBhetL8n5Q_000222_000232,0.113410585
GOH6fBhoi2o_000010_000020,tier3_va11y,9fuIpQgnNEQ_000049_000059,-0.186367944
GOH6fBhoi2o_000010_000020,tier3_va11y,A0e7Z55s8pE_000008_000018,-0.059827317
GOH6fBhoi2o_000010_000020,tier3_va11y,AEkLDauJVi0_000069_000079,0.037425619
GOH6fBhoi2o_000010_000020,tier3_va11y,BHxn3qfPAl4_000018_000028,-0.023659427
GOH6fBhoi2o_000010_000020,tier3_va11y,BcW6Y7eufQE_000239_000249,-0.052660797
GOH6fBhoi2o_000010_000020,tier3_va11y,Bss3WwpDdS8_000041_000051,0.124970160
GOH6fBhoi2o_000010_000020,tier3_va11y,Ccgwurislg8_000082_000092,-0.070704691
GOH6fBhoi2o_000010_000020,tier3_va11y,D297atE3gag_000203_000213,0.130909890
GOH6fBhoi2o_000010_000020,tier3_va11y,EA3HCx0yTIY_000281_000291,0.234074712
GOH6fBhoi2o_000010_000020,tier3_va11y,F-mRnL_XmJU_000000_000010,0.005311035
GOH6fBhoi2o_000010_000020,tier3_va11y,GOH6fBhoi2o_000010_000020,0.272035152
GOH6fBhoi2o_000010_000020,tier3_va11y,HpRmj5ce32c_000001_000011,-0.151620582
GOH6fBhoi2o_000010_000020,tier3_va11y,N-LZPc27kjM_000229_000239,0.120196871
GOH6fBhoi2o_000010_000020,tier3_va11y,OASCPKazLIM_000132_000142,0.077240713
GOH6fBhoi2o_000010_000020,tier3_va11y,RjPp0ZPW0yc_000000_000010,0.152581021
GOH6fBhoi2o_000010_000020,tier3_va11y,RlfVK8z5wJ0_000000_000010,-0.101879738
GOH6fBhoi2o_000010_000020,tier3_va11y,S-C86j0keqc_000217_000227,0.354656309
GOH6fBhoi2o_000010_000020,tier3_va11y,ShSSAEfnyDs_000000_000010,0.070052497
GOH6fBhoi2o_000010_000020,tier3_va11y,Xdz1cxEjLYc_000007_000017,0.111113101
GOH6fBhoi2o_000010_000020,tier3_va11y,Z5w-wkrjHuw_000345_000355,-0.200663790
GOH6fBhoi2o_000010_000020,tier3_va11y,ZcYB6tPK2Eo_000138_000148,0.177048251
GOH6fBhoi2o_000010_000020,tier3_va11y,_TKzyWZHjm8_000002_000012,0.344694883
GOH6fBhoi2o_000010_000020,tier3_va11y,_oAKCHh_Av4_000003_000013,0.072655633
GOH6fBhoi2o_000010_000020,tier3_va11y,bgt29znHCzs_000343_000353,-0.107688434
GOH6fBhoi2o_000010_000020,tier3_va11y,c_gQ9CSaZY4_000000_000010,0.098521776
GOH6fBhoi2o_000010_000020,tier3_va11y,crjesEwF0Ks_000197_000207,-0.115511969
GOH6fBhoi2o_000010_000020,tier3_va11y,d7_SY48r__8_000060_000070,-0.011561340
GOH6fBhoi2o_000010_000020,tier3_va11y,dlBeUWrse3I_000019_000029,0.069448352
GOH6fBhoi2o_000010_000020,tier3_va11y,eb-ufaFcUas_000008_000018,-0.032937966
GOH6fBhoi2o_000010_000020,tier3_va11y,g8Idd47kGqo_000037_000047,-0.226678342
GOH6fBhoi2o_000010_000020,tier3_va11y,gFBO3zrod9Y_000005_000015,0.070465893
GOH6fBhoi2o_000010_000020,tier3_va11y,h8wsO9A9v_c_000016_000026,-0.141041294
GOH6fBhoi2o_000010_000020,tier3_va11y,heWD9j45Emw_000225_000235,0.029486440
GOH6fBhoi2o_000010_000020,tier3_va11y,iEAWgsSvJAE_000023_000033,0.120529726
GOH6fBhoi2o_000010_000020,tier3_va11y,iGmGQxox43I_000000_000010,0.094535127
GOH6fBhoi2o_000010_000020,tier3_va11y,iZP6gjlr_nM_000113_000123,-0.136012897
GOH6fBhoi2o_000010_000020,tier3_va11y,j4CKRgv3jUg_000000_000010,-0.005636165
GOH6fBhoi2o_000010_000020,tier3_va11y,j6CgiNeWQwM_000842_000852,-0.040982816
GOH6fBhoi2o_000010_000020,tier3_va11y,jeweRSnAJeo_000050_000060,0.246041104
GOH6fBhoi2o_000010_000020,tier3_va11y,lgJywzzdUC8_000000_000010,-0.058371194
GOH6fBhoi2o_000010_000020,tier3_va11y,rGQ64NXktF8_000006_000016,-0.038354114
GOH6fBhoi2o_000010_000020,tier3_va11y,u-olDM7oGGM_000012_000022,-0.148228079
GOH6fBhoi2o_000010_000020,tier3_va11y,v2Hr1CH-yb0_000076_000086,-0.165173948
GOH6fBhoi2o_000010_000020,tier3_va11y,wbOD_G3ttgU_000083_000093,-0.122708768
GOH6fBhoi2o_000010_000020,tier3_va11y,xW6hpK-DBMY_000080_000090,0.260927111
GOH6fBhoi2o_000010_000020,tier3_va11y,yBO8rAMeqjc_000007_000017,-0.060030010
GOH6fBhoi2o_000010_000020,tier3_va11y,zTJ0Zbv1jBo_000045_000055,0.091757931
HpRmj5ce32c_000001_000011,tier0_cross,0m0-Q0zz_-c_000112_000122,0.635579824
HpRmj5ce32c_000001_000011,tier0_cross,0t0DB1B1w8Y_000000_000010,-0.172299534
HpRmj5ce32c_000001_000011,tier0_cross,1-jIze6gy0g_000026_000036,-0.072899327
HpRmj5ce32c_000001_000011,tier0_cross,1HUWWCLza0w_000000_000010,-0.233906850
HpRmj5ce32c_000001_000011,tier0_cross,1YemrpNBpf4_000001_000011,0.140502021
HpRmj5ce32c_000001_000011,tier0_cross,1kLhK8KfIEw_000020_000030,-0.196874350
HpRmj5ce32c_000001_000011,tier0_cross,21T1JDdJgsM_000047_000057,-0.186932817
HpRmj5ce32c_000001_000011,tier0_cross,2kJxrcNRS9w_000047_000057,0.090791561
HpRmj5ce32c_000001_000011,tier0_cross,3su234u58DA_000172_000182,-0.294221044
HpRmj5ce32c_000001_000011,tier0_cross,3ufJNSez5Is_000008_000018,-0.155412823
HpRmj5ce32c_000001_000011,tier0_cross,750QhTe9Z4U_000000_000010,-0.090543434
HpRmj5ce32c_000001_000011,tier0_cross,8vkNr_eysXY_000002_000012,0.153845921
HpRmj5ce32c_000001_000011,tier0_cross,9eBhetL8n5Q_000222_000232,0.054559279
HpRmj5ce32c_000001_000011,tier0_cross,9fuIpQgnNEQ_000049_000059,-0.290053785
HpRmj5ce32c_000001_000011,tier0_cross,A0e7Z55s8pE_000008_000018,-0.127241999
HpRmj5ce32c_000001_000011,tier0_cross,AEkLDauJVi0_000069_000079,0.000334136
HpRmj5ce32c_000001_000011,tier0_cross,BHxn3qfPAl4_000018_000028,0.114049032
HpRmj5ce32c_000001_000011,tier0_cross,BcW6Y7eufQE_000239_000249,-0.190045550
HpRmj5ce32c_000001_000011,tier0_cross,Bss3WwpDdS8_000041_000051,-0.035746742
HpRmj5ce32c_000001_000011,tier0_cross,Ccgwurislg8_000082_000092,-0.067435227
HpRmj5ce32c_000001_000011,tier0_cross,D297atE3gag_000203_000213,0.085318543
HpRmj5ce32c_000001_000011,tier0_cross,EA3HCx0yTIY_000281_000291,0.411076277
HpRmj5ce32c_000001_000011,tier0_cross,F-mRnL_XmJU_000000_000010,0.022818243
HpRmj5ce32c_000001_000011,tier0_cross,GOH6fBhoi2o_000010_000020,0.273280054
HpRmj5ce32c_000001_000011,tier0_cross,HpRmj5ce32c_000001_000011,-0.211947501
HpRmj5ce32c_000001_000011,tier0_cross,N-LZPc27kjM_000229_000239,0.159146354
HpRmj5ce32c_000001_000011,tier0_cross,OASCPKazLIM_000132_000142,0.108263381
HpRmj5ce32c_000001_000011,tier0_cross,RjPp0ZPW0yc_000000_000010,0.233811870
HpRmj5ce32c_000001_000011,tier0_cross,RlfVK8z5wJ0_000000_000010,-0.107760377
HpRmj5ce32c_000001_000011,tier0_cross,S-C86j0keqc_000217_000227,0.401105911
HpRmj5ce32c_000001_000011,tier0_cross,ShSSAEfnyDs_000000_000010,0.058945227
HpRmj5ce32c_000001_000011,tier0_cross,Xdz1cxEjLYc_000007_000017,0.179475322
HpRmj5ce32c_000001_000011,tier0_cross,Z5w-wkrjHuw_000345_000355,-0.320103526
HpRmj5ce32c_000001_000011,tier0_cross,ZcYB6tPK2Eo_000138_000148,0.222867414
HpRmj5ce32c_000001_000011,tier0_cross,_TKzyWZHjm8_000002_000012,0.358751357
HpRmj5ce32c_000001_000011,tier0_cross,_oAKCHh_Av4_000003_000013,0.178983212
HpRmj5ce32c_000001_000011,tier0_cross,bgt29znHCzs_000343_000353,-0.179798350
HpRmj5ce32c_000001_000011,tier0_cross,c_gQ9CSaZY4_000000_000010,0.108818382
HpRmj5ce32c_000001_000011,tier0_cross,crjesEwF0Ks_000197_000207,-0.089245014
HpRmj5ce32c_000001_000011,tier0_cross,d7_SY48r__8_000060_000070,0.038089715
HpRmj5ce32c_000001_000011,tier0_cross,dlBeUWrse3I_000019_000029,0.109844729
HpRmj5ce32c_000001_000011,tier0_cross,eb-ufaFcUas_000008_000018,-0.110869035
HpRmj5ce32c_000001_000011,tier0_cross,g8Idd47kGqo_000037_000047,-0.265976548
HpRmj5ce32c_000001_000011,tier0_cross,gFBO3zrod9Y_000005_000015,0.066171937
HpRmj5ce32c_000001_000011,tier0_cross,h8wsO9A9v_c_000016_000026,-0.213639930
HpRmj5ce32c_000001_000011,tier0_cross,heWD9j45Emw_000225_000235,-0.024156949
HpRmj5ce32c_000001_000011,tier0_cross,iEAWgsSvJAE_000023_000033,0.094859421
HpRmj5ce32c_000001_000011,tier0_cross,iGmGQxox43I_000000_000010,0.053202633
HpRmj5ce32c_000001_000011,tier0_cross,iZP6gjlr_nM_000113_000123,-0.203324705
HpRmj5ce32c_000001_000011,tier0_cross,j4CKRgv3jUg_000000_000010,-0.141011104
HpRmj5ce32c_000001_000011,tier0_cross,j6CgiNeWQwM_000842_000852,0.002215189
HpRmj5ce32c_000001_000011,tier0_cross,jeweRSnAJeo_000050_000060,0.319227725
HpRmj5ce32c_000001_000011,tier0_cross,lgJywzzdUC8_000000_000010,-0.051265348
HpRmj5ce32c_000001_000011,tier0_cross,rGQ64NXktF8_000006_000016,-0.015213269
HpRmj5ce32c_000001_000011,tier0_cross,u-olDM7oGGM_000012_000022,-0.250582427
HpRmj5ce32c_000001_000011,tier0_cross,v2Hr1CH-yb0_000076_000086,-0.189174592
HpRmj5ce32c_000001_000011,tier0_cross,wbOD_G3ttgU_000083_000093,-0.152991861
HpRmj5ce32c_000001_000011,tier0_cross,xW6hpK-DBMY_000080_000090,0.268255949
HpRmj5ce32c_000001_000011,tier0_cross,yBO8rAMeqjc_000007_000017,-0.097796343
HpRmj5ce32c_000001_000011,tier0_cross,zTJ0Zbv1jBo_000045_000055,-0.132592678
HpRmj5ce32c_000001_000011,tier1_vatex_short,0m0-Q0zz_-c_000112_000122,0.405791879
HpRmj5ce32c_000001_000011,tier1_vatex_short,0t0DB1B1w8Y_000000_000010,-0.294230491
HpRmj5ce32c_000001_000011,tier1_vatex_short,1-jIze6gy0g_000026_000036,-0.210515290
HpRmj5ce32c_000001_000011,tier1_vatex_short,1HUWWCLza0w_000000_000010,-0.178350955
HpRmj5ce32c_000001_000011,tier1_vatex_short,1YemrpNBpf4_000001_000011,-0.061973520
HpRmj5ce32c_000001_000011,tier1_vatex_short,1kLhK8KfIEw_000020_000030,-0.271761596
HpRmj5ce32c_000001_000011,tier1_vatex_short,21T1JDdJgsM_000047_000057,-0.120831273
HpRmj5ce32c_000001_000011,tier1_vatex_short,2kJxrcNRS9w_000047_000057,0.032282993
HpRmj5ce32c_000001_000011,tier1_vatex_short,3su234u58DA_000172_000182,-0.247705057
HpRmj5ce32c_000001_000011,tier1_vatex_short,3ufJNSez5Is_000008_000018,-0.324465424
HpRmj5ce32c_000001_000011,tier1_vatex_short,750QhTe9Z4U_000000_000010,-0.246702343
HpRmj5ce32c_000001_000011,tier1_vatex_short,8vkNr_eysXY_000002_000012,-0.187039375
HpRmj5ce32c_000001_000011,tier1_vatex_short,9eBhetL8n5Q_000222_000232,-0.160131752
HpRmj5ce32c_000001_000011,tier1_vatex_short,9fuIpQgnNEQ_000049_000059,-0.368192375
HpRmj5ce32c_000001_000011,tier1_vatex_short,A0e7Z55s8pE_000008_000018,-0.132704481
HpRmj5ce32c_000001_000011,tier1_vatex_short,AEkLDauJVi0_000069_000079,-0.231451735
HpRmj5ce32c_000001_000011,tier1_vatex_short,BHxn3qfPAl4_000018_000028,0.029013930
HpRmj5ce32c_000001_000011,tier1_vatex_short,BcW6Y7eufQE_000239_000249,-0.015437675
HpRmj5ce32c_000001_000011,tier1_vatex_short,Bss3WwpDdS8_000041_000051,-0.050218333
HpRmj5ce32c_000001_000011,tier1_vatex_short,Ccgwurislg8_000082_000092,-0.307886034
HpRmj5ce32c_000001_000011,tier1_vatex_short,D297atE3gag_000203_000213,-0.210255757
HpRmj5ce32c_000001_000011,tier1_vatex_short,EA3HCx0yTIY_000281_000291,0.458411098
HpRmj5ce32c_000001_000011,tier1_vatex_short,F-mRnL_XmJU_000000_000010,-0.181716189
HpRmj5ce32c_000001_000011,tier1_vatex_short,GOH6fBhoi2o_000010_000020,0.367571503
HpRmj5ce32c_000001_000011,tier1_vatex_short,HpRmj5ce32c_000001_000011,-0.144011110
HpRmj5ce32c_000001_000011,tier1_vatex_short,N-LZPc27kjM_000229_000239,-0.181745216
HpRmj5ce32c_000001_000011,tier1_vatex_short,OASCPKazLIM_000132_000142,-0.149789959
HpRmj5ce32c_000001_000011,tier1_vatex_short,RjPp0ZPW0yc_000000_000010,0.067109153
HpRmj5ce32c_000001_000011,tier1_vatex_short,RlfVK8z5wJ0_000000_000010,-0.228908688
HpRmj5ce32c_000001_000011,tier1_vatex_short,S-C86j0keqc_000217_000227,0.183308974
HpRmj5ce32c_000001_000011,tier1_vatex_short,ShSSAEfnyDs_000000_000010,-0.272368789
HpRmj5ce32c_000001_000011,tier1_vatex_short,Xdz1cxEjLYc_000007_000017,-0.150409058
HpRmj5ce32c_000001_000011,tier1_vatex_short,Z5w-wkrjHuw_000345_000355,-0.337834597
HpRmj5ce32c_000001_000011,tier1_vatex_short,ZcYB6tPK2Eo_000138_000148,-0.117805034
HpRmj5ce32c_000001_000011,tier1_vatex_short,_TKzyWZHjm8_000002_000012,0.165362015
HpRmj5ce32c_000001_000011,tier1_vatex_short,_oAKCHh_Av4_000003_000013,0.081127606
HpRmj5ce32c_000001_000011,tier1_vatex_short,bgt29znHCzs_000343_000353,-0.323670417
HpRmj5ce32c_000001_000011,tier1_vatex_short,c_gQ9CSaZY4_000000_000010,-0.181208894
HpRmj5ce32c_000001_000011,tier1_vatex_short,crjesEwF0Ks_000197_000207,-0.233821660
HpRmj5ce32c_000001_000011,tier1_vatex_short,d7_SY48r__8_000060_000070,-0.206300110
HpRmj5ce32c_000001_000011,tier1_vatex_short,dlBeUWrse3I_000019_000029,-0.241815776
HpRmj5ce32c_000001_000011,tier1_vatex_short,eb-ufaFcUas_000008_000018,-0.264780819
HpRmj5ce32c_000001_000011,tier1_vatex_short,g8Idd47kGqo_000037_000047,-0.220537752
HpRmj5ce32c_000001_000011,tier1_vatex_short,gFBO3zrod9Y_000005_000015,-0.213568658
HpRmj5ce32c_000001_000011,tier1_vatex_short,h8wsO9A9v_c_000016_000026,-0.296687752
HpRmj5ce32c_000001_000011,tier1_vatex_short,heWD9j45Emw_000225_000235,-0.302816272
HpRmj5ce32c_000001_000011,tier1_vatex_short,iEAWgsSvJAE_000023_000033,0.004184999
HpRmj5ce32c_000001_000011,tier1_vatex_short,iGmGQxox43I_000000_000010,-0.130253986
HpRmj5ce32c_000001_000011,tier1_vatex_short,iZP6gjlr_nM_000113_000123,-0.297796190
HpRmj5ce32c_000001_000011,tier1_vatex_short,j4CKRgv3jUg_000000_000010,-0.272385895
HpRmj5ce32c_000001_000011,tier1_vatex_short,j6CgiNeWQwM_000842_000852,-0.217795268
HpRmj5ce32c_000001_000011,tier1_vatex_short,jeweRSnAJeo_000050_000060,0.174446613
HpRmj5ce32c_000001_000011,tier1_vatex_short,lgJywzzdUC8_000000_000010,-0.230670765
HpRmj5ce32c_000001_000011,tier1_vatex_short,rGQ64NXktF8_000006_000016,-0.153190136
HpRmj5ce32c_000001_000011,tier1_vatex_short,u-olDM7oGGM_000012_000022,-0.384206861
HpRmj5ce32c_000001_000011,tier1_vatex_short,v2Hr1CH-yb0_000076_000086,-0.255092084
HpRmj5ce32c_000001_000011,tier1_vatex_short,wbOD_G3ttgU_000083_000093,-0.300835341
HpRmj5ce32c_000001_000011,tier1_vatex_short,xW6hpK-DBMY_000080_000090,0.137137249
HpRmj5ce32c_000001_000011,tier1_vatex_short,yBO8rAMeqjc_000007_000017,-0.321080208
HpRmj5ce32c_000001_000011,tier1_vatex_short,zTJ0Zbv1jBo_000045_000055,-0.096109621
HpRmj5ce32c_000001_000011,tier2_vatex_long,0m0-Q0zz_-c_000112_000122,0.627632916
HpRmj5ce32c_000001_000011,tier2_vatex_long,0t0DB1B1w8Y_000000_000010,-0.202684924
HpRmj5ce32c_000001_000011,tier2_vatex_long,1-jIze6gy0g_000026_000036,-0.125405192
HpRmj5ce32c_000001_000011,tier2_vatex_long,1HUWWCLza0w_000000_000010,-0.247515231
HpRmj5ce32c_000001_000011,tier2_vatex_long,1YemrpNBpf4_000001_000011,0.119353913
HpRmj5ce32c_000001_000011,tier2_vatex_long,1kLhK8KfIEw_000020_000030,-0.227080777
HpRmj5ce32c_000001_000011,tier2_vatex_long,21T1JDdJgsM_000047_000057,-0.207835466
HpRmj5ce32c_000001_000011,tier2_vatex_long,2kJxrcNRS9w_000047_000057,0.080353759
HpRmj5ce32c_000001_000011,tier2_vatex_long,3su234u58DA_000172_000182,-0.284594119
HpRmj5ce32c_000001_000011,tier2_vatex_long,3ufJNSez5Is_000008_000018,-0.189185217
HpRmj5ce32c_000001_000011,tier2_vatex_long,750QhTe9Z4U_000000_000010,-0.139491841
HpRmj5ce32c_000001_000011,tier2_vatex_long,8vkNr_eysXY_000002_000012,0.070711523
HpRmj5ce32c_000001_000011,tier2_vatex_long,9eBhetL8n5Q_000222_000232,0.027048137
HpRmj5ce32c_000001_000011,tier2_vatex_long,9fuIpQgnNEQ_000049_000059,-0.284255624
HpRmj5ce32c_000001_000011,tier2_vatex_long,A0e7Z55s8pE_000008_000018,-0.179828212
HpRmj5ce32c_000001_000011,tier2_vatex_long,AEkLDauJVi0_000069_000079,-0.068701401
HpRmj5ce32c_000001_000011,tier2_vatex_long,BHxn3qfPAl4_000018_000028,0.054690305
HpRmj5ce32c_000001_000011,tier2_vatex_long,BcW6Y7eufQE_000239_000249,-0.160424873
HpRmj5ce32c_000001_000011,tier2_vatex_long,Bss3WwpDdS8_000041_000051,0.011875234
HpRmj5ce32c_000001_000011,tier2_vatex_long,Ccgwurislg8_000082_000092,-0.128311232
HpRmj5ce32c_000001_000011,tier2_vatex_long,D297atE3gag_000203_000213,0.076667003
HpRmj5ce32c_000001_000011,tier2_vatex_long,EA3HCx0yTIY_000281_000291,0.391377717
HpRmj5ce32c_000001_000011,tier2_vatex_long,F-mRnL_XmJU_000000_000010,-0.011153910
HpRmj5ce32c_000001_000011,tier2_vatex_long,GOH6fBhoi2o_000010_000020,0.246600807
HpRmj5ce32c_000001_000011,tier2_vatex_long,HpRmj5ce32c_000001_000011,-0.212731630
HpRmj5ce32c_000001_000011,tier2_vatex_long,N-LZPc27kjM_000229_000239,0.080795527
HpRmj5ce32c_000001_000011,tier2_vatex_long,OASCPKazLIM_000132_000142,0.004158573
HpRmj5ce32c_000001_000011,tier2_vatex_long,RjPp0ZPW0yc_000000_000010,0.141410246
HpRmj5ce32c_000001_000011,tier2_vatex_long,RlfVK8z5wJ0_000000_000010,-0.145371646
HpRmj5ce32c_000001_000011,tier2_vatex_long,S-C86j0keqc_000217_000227,0.439221442
HpRmj5ce32c_000001_000011,tier2_vatex_long,ShSSAEfnyDs_000000_000010,0.069403589
HpRmj5ce32c_000001_000011,tier2_vatex_long,Xdz1cxEjLYc_000007_000017,0.180767879
HpRmj5ce32c_000001_000011,tier2_vatex_long,Z5w-wkrjHuw_000345_000355,-0.327908605
HpRmj5ce32c_000001_000011,tier2_vatex_long,ZcYB6tPK2Eo_000138_000148,0.145424098
