clip_idx,video_id,category,tier,gt,description,question_model,grader_model,tribe_mean_need,candidate_id,q_idx,score,label,evidence_quote,rationale
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,C,2,0.0,no,,No mention of KOA logo or branding
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,C,3,0.5,partial,horse ranch sign,Implies structures but lacks specific detail
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,C,4,1.0,yes,people riding horses through woods,Directly describes final wooded scene
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,D,0,1.0,yes,"KOA Ranch, featuring a silhouette of a horse",Directly identifies equestrian ranch facility
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,D,1,1.0,yes,Horses graze peacefully in a sunlit pasture,Directly states horses grazing in pasture
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,D,2,1.0,yes,"KOA Ranch, featuring a silhouette of a horse",Directly identifies KOA branding
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,D,3,0.5,partial,scenic beauty and horse riding experiences,Implies structures but lacks specific detail
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,D,4,1.0,yes,people riding horses along a wooded trail,Directly describes final wooded scene
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,A,0,1.0,yes,a skier navigates a snowy hill,Directly states skiing on snow surface.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,A,1,0.5,partial,"At night, a skier navigates",States nighttime but omits artificial lighting details.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,A,2,1.0,yes,weaving between flexible poles in a slalom course,Clearly describes poles marking the ski run.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,A,3,1.0,yes,"alternating left and right, purposefully making contact with each pole as they descend",Describes downslope movement and body positioning.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,A,4,0.0,no,,No mention of background structures or buildings.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,B,0,1.0,yes,Someone is skiing at night,Directly states skiing activity on snow.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,B,1,0.5,partial,skiing at night,States nighttime but lacks artificial lighting description.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,B,2,1.0,yes,around several poles,Identifies poles as boundary markers.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,B,3,0.5,partial,alternating left then right pattern,Describes movement pattern but lacks posture/descent details.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,B,4,0.0,no,,No mention of background structures.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,C,0,1.0,yes,A man is skiing between poles on a snowy hill,Directly states skiing on snow.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,C,1,0.0,no,,Omits nighttime and artificial lighting entirely.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,C,2,1.0,yes,between poles,Identifies poles on slope.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,C,3,0.0,no,,No description of body position or movement direction.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,C,4,0.0,no,,No mention of background structures.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,D,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato","Describes kitchen scene, contradicts skiing context entirely."
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,D,1,0.0,no,In a bustling kitchen,"Describes kitchen, not nighttime skiing conditions."
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,D,2,0.0,no,,No ski slope markers mentioned.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,D,3,0.0,no,chef holds a cherry tomato and counts down,"Describes kitchen activity, not skiing movement."
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5830793296168879,D,4,0.0,no,,No ski area structures mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,A,0,0.5,partial,A girl performs the high jump,"Mentions high jump but omits yellow shirt, smiling, stadium setting."
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,A,1,0.5,partial,high jump at a track meet,"Implies equipment but doesn't describe bar, standards, or mat."
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,A,2,1.0,yes,performs the high jump,Directly states jumping over bar action.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,A,3,0.5,partial,at a track meet,"Mentions track but lacks stadium details, red surface, structures."
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,A,4,0.0,no,,No mention of landing mat or its colors.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,B,0,0.0,no,jumps over a hurdle,"Describes hurdles, not standing/smiling; omits yellow shirt."
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,B,1,0.5,partial,high jump,Mentions high jump but conflates with hurdles; no mat description.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,B,2,0.5,partial,doing a high jump,States high jump but unclear if bar clearance; mixed with hurdles.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,B,3,0.5,partial,on a track,"Mentions track but no stadium structure, red surface, or field details."
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,B,4,0.0,no,,No description of landing mat or colors.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,C,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato",Describes kitchen scene; completely unrelated to track/athletics.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,C,1,0.0,no,chef holds a cherry tomato,Kitchen scene; no athletic equipment mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,C,2,0.0,no,throws the tomato at a wall,Describes tomato throwing; contradicts high jump activity.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,C,3,0.0,no,In a bustling kitchen,Kitchen setting; contradicts athletic stadium location.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,C,4,0.0,no,,No landing mat or athletic equipment mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,D,0,1.0,yes,young girl in a yellow shirt,Directly states yellow shirt; track/field event context clear.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,D,1,0.5,partial,"performing a high jump, landing on a cushioned surface","Mentions high jump and mat but omits bar, standards, mat colors."
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,D,2,1.0,yes,"performing a high jump, landing on a cushioned surface",Clearly describes high jump action and landing.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,D,3,0.5,partial,track and field event,"Mentions track/field but lacks red surface, stadium structure details."
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.4782412280361204,D,4,0.0,no,cushioned surface,Mentions mat but omits blue and red colors.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,A,0,1.0,yes,plays a game of volleyball,Directly states volleyball activity.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,A,1,0.0,no,,No description of court surface or surroundings.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,A,2,0.0,no,,Does not specify number of players visible.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,A,3,0.0,no,,No description of player clothing colors.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,A,4,0.0,no,,No mention of background structures or infrastructure.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,B,0,1.0,yes,playing Volley Ball,Directly identifies volleyball activity.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,B,1,0.0,no,,No description of court surface or surroundings.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,B,2,0.0,no,,Does not specify number of players.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,B,3,0.0,no,,No description of clothing colors.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,B,4,0.0,no,,No mention of background structures.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,C,0,1.0,yes,playing volleyball on an outdoor dirt court,Directly states volleyball activity and setting.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,C,1,0.5,partial,outdoor dirt court,"Mentions dirt court but omits tree, fence, grass details."
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,C,2,0.5,partial,"One boy serves the ball, and another jumps to spike it",Implies multiple players but doesn't specify count of four.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,C,3,0.5,partial,wearing shorts,"Mentions shorts but omits specific shirt colors (blue, striped)."
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,C,4,0.0,no,,"No mention of fence, green structure, or trees."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,D,0,0.0,no,,"Describes kitchen scene, not volleyball."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,D,1,0.0,no,,"Describes kitchen, contradicts outdoor volleyball court."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,D,2,0.0,no,,"Describes chef, not volleyball players."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,D,3,0.0,no,,"Describes chef, not player clothing."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.5182596900896645,D,4,0.0,no,,"Describes kitchen wall, not volleyball court infrastructure."
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,A,0,1.0,yes,"indoor ice rink, a group of young hockey players",Directly states ice hockey sport and indoor facility.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,A,1,1.0,yes,"One player skates swiftly across the ice, controlling the puck with precision",Clearly describes player skating forward with puck control.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,A,2,1.0,yes,controlling the puck with precision,Identifies puck on ice being tracked by player.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,A,3,0.5,partial,aiming to score goals,Implies goal net but doesn't explicitly describe rink structures.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,A,4,1.0,yes,"other players engage in drills, passing the puck back and forth",Indicates multiple players in different activities on ice.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,B,0,1.0,yes,hockey players are on the rink,Directly identifies hockey sport and rink location.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3757655783862,B,1,1.0,yes,hockey player is skating around with the puck,Describes player skating with puck in motion.
