clip_idx,video_id,category,tier,gt,description,provider,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,A,0,0.0,no,,Does not describe clothing at all.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,A,1,0.5,partial,high jump at a track meet,"Names track event but specifies high jump, not hurdles."
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,A,2,0.5,partial,track meet,Implies outdoor track but lacks specific details about setting.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,,No equipment or objects described.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,A,4,0.5,partial,performs the high jump,"Describes jumping but specifies high jump, not hurdle navigation."
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,B,0,0.0,no,,Does not describe clothing.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,B,1,1.0,yes,jumps over a hurdle on a track,Directly states hurdle jumping on track.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,B,2,0.5,partial,on a track,Mentions track but lacks details about stadium or setting.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,B,3,0.5,partial,jumps over a hurdle,Names hurdle but no colors or other equipment specified.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,B,4,1.0,yes,child running and doing a high jump,Describes running and jumping action.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,0,0.0,no,,"Describes kitchen chef, completely unrelated to answer key."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,1,0.0,no,,"Describes cooking, not track and field."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,2,0.0,no,,"Describes kitchen, not athletic stadium."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,,"Describes tomato and knife, not track equipment."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,4,0.0,no,,"Describes throwing tomato, not athletic action."
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,D,0,1.0,yes,yellow shirt and black pants,Directly states both clothing items matching answer key.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,D,1,1.0,yes,track and field event...leaps over hurdles,Explicitly names track and field with hurdle jumping.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,D,2,0.5,partial,on a track,Mentions track but lacks stadium details or red track specification.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,D,3,0.5,partial,leaps over hurdles on a track,Names hurdles but no colors or other equipment specified.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,D,4,1.0,yes,energetically runs and leaps over hurdles,Directly describes running and jumping over hurdles.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,A,0,1.0,yes,plays a game of volleyball,Directly states volleyball activity.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,A,1,0.0,no,,No mention of playing surface material.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,A,2,0.0,no,,Net not mentioned despite being critical.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,,No background details provided.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,A,4,0.0,no,,Only one player explicitly mentioned.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,B,0,1.0,yes,playing Volley Ball,Directly states volleyball activity.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,B,1,0.0,no,,No mention of playing surface.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,B,2,0.0,no,,Net not mentioned.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,,No background details provided.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,B,4,0.5,partial,Some boys,Multiple players mentioned but no count given.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,C,0,1.0,yes,playing volleyball on an outdoor dirt court,Directly states volleyball and outdoor court setting.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,C,1,1.0,yes,outdoor dirt court,Explicitly identifies dirt as playing surface.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,C,2,1.0,yes,The net is slightly broken,Net clearly identified as dividing structure.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,,"No mention of green fencing, trees, or covered structure."
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,C,4,1.0,yes,"One boy serves the ball, and another jumps to spike it",Multiple players actively visible and engaged simultaneously.
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,D,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato","Describes kitchen scene, not volleyball or sports."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,D,1,0.0,no,,Kitchen setting contradicts outdoor dirt court.
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,D,2,0.0,no,,No net mentioned; describes kitchen scene.
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,D,3,0.0,no,,Kitchen interior contradicts outdoor venue.
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,D,4,0.0,no,,Only one chef visible; not a sports scene.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,A,0,1.0,yes,"indoor ice rink, a group of young hockey players",Directly states ice hockey activity in indoor rink setting.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,A,1,1.0,yes,controlling the puck with precision,Clearly indicates player using hockey stick with puck.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,A,2,1.0,yes,In an indoor ice rink,Explicitly states indoor ice rink location.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,A,3,0.5,partial,aiming to score goals,Mentions goal-scoring intent but not specific puck action.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,A,4,1.0,yes,"a group of young hockey players, other players engage in drills",Clearly indicates multiple players on ice.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,B,0,1.0,yes,hockey players are on the rink,Directly identifies hockey activity on rink.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,B,1,0.5,partial,hockey player is skating around with the puck,Mentions puck control but does not explicitly name hockey stick.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,B,2,0.5,partial,on the rink,Names rink but lacks indoor/arena context details.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,B,3,1.0,yes,attempts to score a goal,Directly states goal-scoring action.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,B,4,0.5,partial,A group of hockey players are on the rink,Mentions multiple players but vague count.
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato","Describes kitchen scene, not ice hockey."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,1,0.0,no,chef holds a cherry tomato,"Describes chef with tomato, not hockey player with stick."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,2,0.0,no,In a bustling kitchen,"Describes kitchen, not ice rink."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,3,0.0,no,throws the tomato at a wall,"Describes tomato throwing, not hockey puck action."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,C,4,0.0,no,a chef,"Describes single chef, not multiple hockey players."
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,D,0,1.0,yes,hockey players practices their skills on a hockey rink,Directly identifies hockey activity.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,D,1,0.0,no,,Does not mention hockey stick or puck.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,D,2,0.5,partial,on a hockey rink,Names rink but lacks indoor/arena context.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,D,3,0.0,no,,Does not describe puck action or goal attempt.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,D,4,0.5,partial,A group of hockey players,Mentions multiple players but provides no count or detail.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",anthropic,claude-haiku-4-5-20251001,A,0,1.0,yes,A man is playing the sport curling,Directly states the sport is curling.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",anthropic,claude-haiku-4-5-20251001,A,1,0.5,partial,"pushing the object across the ice, the slips and falls",Names action but unclear if sliding or pushing; object not identified as stone.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",anthropic,claude-haiku-4-5-20251001,A,2,0.5,partial,pushing the object across the ice,Mentions ice but no indoor venue or rink details provided.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,pushing the object across the ice,Object not identified; 'object' is too vague to confirm curling stone.
14,UDD6YcChywc_000000_000010,Sports,tier2_vatex_long,2,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react.",anthropic,claude-haiku-4-5-20251001,A,4,1.0,yes,other people stand around and clap and react,Clearly indicates multiple people present observing.
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,B,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato","Describes kitchen and tomato, not curling. Contradicts answer key."
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,B,1,0.0,no,chef holds a cherry tomato and counts down in Spanish,Describes wrong activity entirely; not curling or sliding.
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,B,2,0.0,no,In a bustling kitchen,"Describes kitchen, not curling rink or ice venue."
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,cherry tomato,"Describes tomato, not curling stone."
14,UDD6YcChywc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,B,4,0.0,no,no people mentioned,Only chef mentioned; no observers or assistants on rink.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,anthropic,claude-haiku-4-5-20251001,C,0,1.0,yes,pushing a curling block,Directly identifies curling activity.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,anthropic,claude-haiku-4-5-20251001,C,1,0.5,partial,walks on the ice pushing a curling block and then falls down,Describes action but 'walks' and 'pushing' unclear; no sliding motion stated.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,anthropic,claude-haiku-4-5-20251001,C,2,0.5,partial,on the ice,Mentions ice but no indoor rink or venue details.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,anthropic,claude-haiku-4-5-20251001,C,3,1.0,yes,curling block,Identifies the object as curling block/stone.
14,UDD6YcChywc_000000_000010,Sports,tier1_vatex_short,1,A man walks on the ice pushing a curling block and then falls down.,anthropic,claude-haiku-4-5-20251001,C,4,0.0,no,no other people mentioned,No observers or assistants mentioned.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",anthropic,claude-haiku-4-5-20251001,D,0,1.0,yes,"In an indoor curling rink, a man skillfully slides a curling stone",Directly states curling sport and venue.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",anthropic,claude-haiku-4-5-20251001,D,1,1.0,yes,"slides a curling stone down the ice. As he releases the stone, he loses his balance and falls","Clearly describes sliding, releasing stone, and falling sequence."
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",anthropic,claude-haiku-4-5-20251001,D,2,1.0,yes,In an indoor curling rink,Explicitly states indoor curling rink venue.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",anthropic,claude-haiku-4-5-20251001,D,3,1.0,yes,curling stone,Directly identifies the object released.
14,UDD6YcChywc_000000_000010,Sports,tier3_va11y,3,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checking to see if he is okay.",anthropic,claude-haiku-4-5-20251001,D,4,1.0,yes,A small group of onlookers reacts with laughter and concern,Clearly indicates multiple people observing and reacting.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,0,0.0,no,two people on snowmobiles,"Describes snowmobiles and snow, not exercising/stretching near fence."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,1,0.0,no,snowy landscape,"Describes snow terrain, not farm/ranch with wooden fences."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,2,0.0,no,helmet,"Mentions helmet only; no green shirt, shorts, or shoes described."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,3,0.0,no,snow-covered terrain,"No mention of logs, branches, or wooden debris."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,A,4,0.0,no,,No fencing described; entirely different setting.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,anthropic,claude-haiku-4-5-20251001,B,0,0.5,partial,A guy has a small deer follow him alongside a fence,"Names man and fence but describes following deer, not stretching/exercising."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,anthropic,claude-haiku-4-5-20251001,B,1,0.5,partial,alongside a fence,"Mentions fence but no detail on farm setting, grass, or structures."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,anthropic,claude-haiku-4-5-20251001,B,2,0.0,no,,No clothing details provided.
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,anthropic,claude-haiku-4-5-20251001,B,3,0.0,no,,"No mention of logs, branches, or wooden debris."
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier1_vatex_short,1,A guy has a small deer follow him alongside a fence.,anthropic,claude-haiku-4-5-20251001,B,4,0.5,partial,alongside a fence,Mentions fence but no type specification (wooden vs chain-link).
15,OGWuj_FtaQc_000010_000020,Pets & Animals,tier2_vatex_long,2,A guy with green top and navy bottom is playing with a deer which fenced up to other side of the fence,anthropic,claude-haiku-4-5-20251001,C,0,0.5,partial,A guy with green top and navy bottom is playing with a deer,"Names man and green shirt but describes playing with deer, not stretching."
