clip_idx,video_id,category,tier,gt,description,provider,model,q_idx,score,label,evidence_quote,grade_rationale
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,a woman in a pink cap,Clearly states pink cap on woman's head.
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,She gently pats the horse's head,"All required elements: gently, pats, horse's head."
16,kOf-vl-GmVI_000115_000125,Pets & Animals,tier3_va11y,3,"In a fenced paddock, a woman in a pink cap and casual attire rides a horse. She gently pats the horse's head, guiding it around the corral. The setting is outdoors, near a stable, with the evening light casting a soft glow.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,"In a fenced paddock...outdoors, near a stable, with the evening light casting a soft glow","All required details present: fenced paddock, outdoors, stable, evening light."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Describes snowmobiles, not girls on snowy hill. Cross-category mismatch."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Describes snowmobiles, not playground with slides. Cross-category mismatch."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Describes snowmobiles, not second girl climbing. Cross-category mismatch."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,0,0.0,no,A couple of girls are trying to climb up a snowy hill.,"Missing slip, slide back down, and halfway details. Too vague."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,snowy hill,"Mentions snowy hill but omits playground, blue slides, steep, snow-covered details."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier1_vatex_short,1,A couple of girls are trying to climb up a snowy hill.,anthropic,claude-haiku-4-5-20251001,2,0.5,partial,A couple of girls are trying to climb,Implies second girl but lacks 'takes her turn' and specific action details.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,"gets half way, slips and slides all the way down","Covers all required elements: slips, slides back down, halfway."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,1,0.5,partial,steep icy slope,Missing playground context and blue slides. Has steep and snow-covered implied.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier2_vatex_long,2,"A girl tries to run up a steep icy slope, gets half way, slips and slides all the way down, then a second girlstarts her attempt.",anthropic,claude-haiku-4-5-20251001,2,0.5,partial,a second girl starts her attempt,Identifies second girl and attempt but lacks 'eagerly' and 'takes her turn' phrasing.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,She slips halfway and slides back down,"Explicitly covers all required elements: slips, slides back down, halfway."
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,"snowy playground, steep, snow-covered hill between two blue slides",Covers all required visual evidence comprehensively.
17,gjoZic4WjiQ_000012_000022,Pets & Animals,tier3_va11y,3,"In a snowy playground, a girl in a red hat runs up a steep, snow-covered hill between two blue slides. She slips halfway and slides back down, laughing. Another girl, wearing a knitted hat, eagerly takes her turn, attempting to climb the same hill. The scene is filled with laughter and playful attempts as they enjoy the snowy challenge.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,"Another girl eagerly takes her turn, attempting to climb the same hill","Covers all required elements: second girl, takes turn, attempts, same hill."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Cross-category description about snowmobiles, not beekeeping."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Cross-category description about snowmobiles, not beekeeping."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Cross-category description about snowmobiles, not beekeeping."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,0,0.0,no,,No mention of removing hood or revealing face.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,drinks water out of a cup,"Mentions cup and drinking, but no blue canister detail."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier1_vatex_short,1,A person drinks water out of a cup next to a bee keeper.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,No location or truck information provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,0,1.0,yes,the other guy removes the bee suits head cover,Clearly states removal of bee suit head cover.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,another guy is seen drinking from a cup,"Mentions cup and drinking, but no blue canister detail."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier2_vatex_long,2,A guy is in a bee suit and another guy is seen drinking from a cup then the other guy removes the bee suits head cover.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,No location or truck information provided.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,"He removes his protective hood, revealing his face.",Directly answers both required elements.
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,holding a large blue canister and drinks from a cup,"Includes all required details: canister, color, drinking."
18,q2ZBVyR1k-U_000021_000031,Pets & Animals,tier3_va11y,3,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck. He removes his protective hood, revealing his face. Nearby, another man, dressed casually, sits holding a large blue canister and drinks from a cup. The scene captures a moment of rest and conversation between the two individuals.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,"In a wooded area, a man in a beekeeper's suit stands in the back of a truck.",Clearly states both location and truck position.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Cross-category description about snowmobiles, not cats."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Cross-category description about snowmobiles, not cats."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier0_cross,0,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Cross-category description about snowmobiles, not cats."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,0,0.0,no,One cat is lying on the ground as another looks around.,No mention of swatting action or standing over behavior.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,One cat is lying on the ground as another looks around.,"Identifies lying cat and another cat, but missing orange/black-white colors and third cat."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier1_vatex_short,1,One cat is lying on the ground as another looks around.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,No mention of flooring type or lighting conditions.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,"three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.","Describes massaging, not swatting. No orange/black-white cat identification."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",anthropic,claude-haiku-4-5-20251001,1,0.5,partial,three cats are relaxing on a hardwood floor,"Mentions three cats and hardwood floor, but no color identification or specific positions."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier2_vatex_long,2,"A man is conversating with a woman, while three cats are relaxing on a hardwood floor, and someone massages one of the cats' head.",anthropic,claude-haiku-4-5-20251001,2,0.5,partial,hardwood floor,Mentions hardwood floor but no lighting description.
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,"An orange cat stands over a black and white cat that is lying down, gently swatting at it.","Clearly identifies both cats, standing over position, and swatting action."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,"An orange cat stands over a black and white cat that is lying down... Another cat, partially visible, sits nearby.","All required elements: orange cat standing, black-white cat lying, third cat partially visible sitting."
19,qIWQHyOIpEY_000003_000013,Pets & Animals,tier3_va11y,3,"In a dimly lit living room, three cats are on a hardwood floor. An orange cat stands over a black and white cat that is lying down, gently swatting at it. Another cat, partially visible, sits nearby. The room is quiet, with soft murmurs in a non-English language in the background.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,In a dimly lit living room... on a hardwood floor.,Clearly identifies both hardwood flooring and dim lighting.
