video_id,category,tier,gt,description,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
D297atE3gag_000203_000213,How-to & Instructional,tier3_va11y,3,"In a sunny park, a man demonstrates slacklining techniques between two trees. He skillfully balances barefoot on the slackline, performing lunges and adopting the warrior pose. The video highlights the 'Warrior Walks' technique, showcasing his focus and control. As he moves across the line, the background reveals a serene park setting with bare trees. The video concludes with an advertisement for an acro festival, featuring acrobatic poses performed indoors.",claude-haiku-4-5-20251001,D,2,1.0,yes,In a sunny park...the background reveals a serene park setting with bare trees,"Describes park, bare trees, and sunny sky. Matches answer key details."
D297atE3gag_000203_000213,How-to & Instructional,tier3_va11y,3,"In a sunny park, a man demonstrates slacklining techniques between two trees. He skillfully balances barefoot on the slackline, performing lunges and adopting the warrior pose. The video highlights the 'Warrior Walks' technique, showcasing his focus and control. As he moves across the line, the background reveals a serene park setting with bare trees. The video concludes with an advertisement for an acro festival, featuring acrobatic poses performed indoors.",claude-haiku-4-5-20251001,D,3,0.5,partial,He skillfully balances barefoot on the slackline,States barefoot but no mention of red shirt or dark pants.
D297atE3gag_000203_000213,How-to & Instructional,tier3_va11y,3,"In a sunny park, a man demonstrates slacklining techniques between two trees. He skillfully balances barefoot on the slackline, performing lunges and adopting the warrior pose. The video highlights the 'Warrior Walks' technique, showcasing his focus and control. As he moves across the line, the background reveals a serene park setting with bare trees. The video concludes with an advertisement for an acro festival, featuring acrobatic poses performed indoors.",claude-haiku-4-5-20251001,D,4,0.5,partial,The video concludes with an advertisement for an acro festival,Mentions acro festival but not the specific website URL.
Z5w-wkrjHuw_000345_000355,Entertainment,tier3_va11y,3,"In a lively roller skating rink, groups of people glide smoothly across the wooden floor. They hold hands and skate in synchronized circles, creating a vibrant and energetic atmosphere. The rink is filled with colorful lights and music, enhancing the joyful experience as skaters move in unison around the perimeter.",claude-haiku-4-5-20251001,A,0,1.0,yes,people glide smoothly across the wooden floor,Directly states roller skating activity and wooden floor.
Z5w-wkrjHuw_000345_000355,Entertainment,tier3_va11y,3,"In a lively roller skating rink, groups of people glide smoothly across the wooden floor. They hold hands and skate in synchronized circles, creating a vibrant and energetic atmosphere. The rink is filled with colorful lights and music, enhancing the joyful experience as skaters move in unison around the perimeter.",claude-haiku-4-5-20251001,A,1,0.5,partial,wooden floor,Names wooden floor but omits reflective/polished surface details.
Z5w-wkrjHuw_000345_000355,Entertainment,tier3_va11y,3,"In a lively roller skating rink, groups of people glide smoothly across the wooden floor. They hold hands and skate in synchronized circles, creating a vibrant and energetic atmosphere. The rink is filled with colorful lights and music, enhancing the joyful experience as skaters move in unison around the perimeter.",claude-haiku-4-5-20251001,A,2,0.5,partial,filled with colorful lights,"Mentions colorful lights but not specific colors (blue, green, red)."
Z5w-wkrjHuw_000345_000355,Entertainment,tier3_va11y,3,"In a lively roller skating rink, groups of people glide smoothly across the wooden floor. They hold hands and skate in synchronized circles, creating a vibrant and energetic atmosphere. The rink is filled with colorful lights and music, enhancing the joyful experience as skaters move in unison around the perimeter.",claude-haiku-4-5-20251001,A,3,0.5,partial,groups of people,Indicates multiple people but no count or distribution details.
Z5w-wkrjHuw_000345_000355,Entertainment,tier3_va11y,3,"In a lively roller skating rink, groups of people glide smoothly across the wooden floor. They hold hands and skate in synchronized circles, creating a vibrant and energetic atmosphere. The rink is filled with colorful lights and music, enhancing the joyful experience as skaters move in unison around the perimeter.",claude-haiku-4-5-20251001,A,4,0.0,no,,Does not describe ceiling decorations or character figures.
Z5w-wkrjHuw_000345_000355,Entertainment,tier1_vatex_short,1,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,B,0,1.0,yes,people are skating,Directly states roller skating activity on rink.
Z5w-wkrjHuw_000345_000355,Entertainment,tier1_vatex_short,1,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,B,1,0.0,no,,Does not describe flooring surface or reflective qualities.
Z5w-wkrjHuw_000345_000355,Entertainment,tier1_vatex_short,1,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,B,2,0.0,no,,Does not describe lighting setup or colored lights.
Z5w-wkrjHuw_000345_000355,Entertainment,tier1_vatex_short,1,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,B,3,0.0,no,,Does not provide count or distribution of people.
Z5w-wkrjHuw_000345_000355,Entertainment,tier1_vatex_short,1,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,B,4,0.0,no,,Does not describe ceiling or overhead decorations.
Z5w-wkrjHuw_000345_000355,Entertainment,tier2_vatex_long,2,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,C,0,1.0,yes,people are skating,Directly states roller skating activity on rink.
Z5w-wkrjHuw_000345_000355,Entertainment,tier2_vatex_long,2,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,C,1,0.0,no,,Does not describe flooring surface or reflective qualities.
Z5w-wkrjHuw_000345_000355,Entertainment,tier2_vatex_long,2,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,C,2,0.0,no,,Does not describe lighting setup or colored lights.
Z5w-wkrjHuw_000345_000355,Entertainment,tier2_vatex_long,2,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,C,3,0.0,no,,Does not provide count or distribution of people.
Z5w-wkrjHuw_000345_000355,Entertainment,tier2_vatex_long,2,"On a  roller skating rink, people are skating and talking to each other and skating arm in arm.",claude-haiku-4-5-20251001,C,4,0.0,no,,Does not describe ceiling or overhead decorations.
Z5w-wkrjHuw_000345_000355,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not roller skating. Contradicts answer key."
Z5w-wkrjHuw_000345_000355,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,,"Describes snowy slope, not wooden floor."
Z5w-wkrjHuw_000345_000355,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,,"Describes outdoor skiing, not indoor venue lighting."
Z5w-wkrjHuw_000345_000355,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,,"Describes single skier, not multiple people in venue."
Z5w-wkrjHuw_000345_000355,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,,"Describes outdoor slope, not indoor ceiling decorations."
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier1_vatex_short,1,A person is trying to solve a rubix cube and pointing at the blocks.,claude-haiku-4-5-20251001,A,0,0.5,partial,trying to solve a rubix cube and pointing at the blocks,Names action (solving) and object but omits hand manipulation/rotation details.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier1_vatex_short,1,A person is trying to solve a rubix cube and pointing at the blocks.,claude-haiku-4-5-20251001,A,1,0.5,partial,rubix cube,Names cube but lacks color description or structural detail.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier1_vatex_short,1,A person is trying to solve a rubix cube and pointing at the blocks.,claude-haiku-4-5-20251001,A,2,0.0,no,,Does not specify number of hands or describe hand involvement clearly.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier1_vatex_short,1,A person is trying to solve a rubix cube and pointing at the blocks.,claude-haiku-4-5-20251001,A,3,0.0,no,,No color information provided in description.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier1_vatex_short,1,A person is trying to solve a rubix cube and pointing at the blocks.,claude-haiku-4-5-20251001,A,4,0.0,no,,No background or setting information provided.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,0,0.0,no,skier navigates a snowy hill,"Describes skiing, not puzzle cube manipulation. Contradicts answer key."
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,1,0.0,no,skier navigates a snowy hill,"Describes skiing poles, not puzzle cube. Contradicts answer key."
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,2,0.0,no,,"Describes skier, not hands manipulating cube."
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,3,0.0,no,,No cube colors mentioned; describes snowy environment.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,B,4,0.0,no,snowy hill,"Describes outdoor skiing slope, not indoor dark striped background."
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier2_vatex_long,2,A male is using a brightly colored rubik cube and is talking while turning the cube.,claude-haiku-4-5-20251001,C,0,1.0,yes,using a brightly colored rubik cube and is talking while turning the cube,Directly states action of turning/manipulating cube with hands.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier2_vatex_long,2,A male is using a brightly colored rubik cube and is talking while turning the cube.,claude-haiku-4-5-20251001,C,1,0.5,partial,brightly colored rubik cube,Names cube and brightness but lacks specific color enumeration.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier2_vatex_long,2,A male is using a brightly colored rubik cube and is talking while turning the cube.,claude-haiku-4-5-20251001,C,2,0.0,no,,Does not specify number of hands or describe hand visibility.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier2_vatex_long,2,A male is using a brightly colored rubik cube and is talking while turning the cube.,claude-haiku-4-5-20251001,C,3,0.0,no,brightly colored,Mentions brightness but no specific colors named.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier2_vatex_long,2,A male is using a brightly colored rubik cube and is talking while turning the cube.,claude-haiku-4-5-20251001,C,4,0.0,no,,No background or setting information provided.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier3_va11y,3,"A man demonstrates how to solve a Rubik's cube. He holds a brightly colored cube, turning and pointing at its blocks while explaining his process. The cube features vibrant colors like orange, green, pink, and blue. His hands move swiftly as he progresses through the puzzle, providing a step-by-step guide to solving it.",claude-haiku-4-5-20251001,D,0,1.0,yes,turning and pointing at its blocks while explaining his process,Directly describes hand manipulation and rotation of cube.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier3_va11y,3,"A man demonstrates how to solve a Rubik's cube. He holds a brightly colored cube, turning and pointing at its blocks while explaining his process. The cube features vibrant colors like orange, green, pink, and blue. His hands move swiftly as he progresses through the puzzle, providing a step-by-step guide to solving it.",claude-haiku-4-5-20251001,D,1,1.0,yes,"brightly colored cube, turning and pointing at its blocks","Names cube, brightness, and block structure clearly."
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier3_va11y,3,"A man demonstrates how to solve a Rubik's cube. He holds a brightly colored cube, turning and pointing at its blocks while explaining his process. The cube features vibrant colors like orange, green, pink, and blue. His hands move swiftly as he progresses through the puzzle, providing a step-by-step guide to solving it.",claude-haiku-4-5-20251001,D,2,1.0,yes,"He holds a brightly colored cube, turning and pointing at its blocks. His hands move swiftly",Explicitly references 'His hands' moving and manipulating cube.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier3_va11y,3,"A man demonstrates how to solve a Rubik's cube. He holds a brightly colored cube, turning and pointing at its blocks while explaining his process. The cube features vibrant colors like orange, green, pink, and blue. His hands move swiftly as he progresses through the puzzle, providing a step-by-step guide to solving it.",claude-haiku-4-5-20251001,D,3,1.0,yes,"vibrant colors like orange, green, pink, and blue",Directly lists four prominent neon colors matching answer key.
ZcYB6tPK2Eo_000138_000148,How-to & Instructional,tier3_va11y,3,"A man demonstrates how to solve a Rubik's cube. He holds a brightly colored cube, turning and pointing at its blocks while explaining his process. The cube features vibrant colors like orange, green, pink, and blue. His hands move swiftly as he progresses through the puzzle, providing a step-by-step guide to solving it.",claude-haiku-4-5-20251001,D,4,0.0,no,,No background or setting information provided.
0t0DB1B1w8Y_000000_000010,Sports,tier2_vatex_long,2,A woman expertly demonstrates how she jumps over every hurdle and makes it from the platform to the mat.,claude-haiku-4-5-20251001,A,0,0.5,partial,jumps over every hurdle,Names jumping and hurdles but lacks track surface and uniform details.
0t0DB1B1w8Y_000000_000010,Sports,tier2_vatex_long,2,A woman expertly demonstrates how she jumps over every hurdle and makes it from the platform to the mat.,claude-haiku-4-5-20251001,A,1,0.0,no,,"No mention of track surface, outdoor setting, or athletic facility."
0t0DB1B1w8Y_000000_000010,Sports,tier2_vatex_long,2,A woman expertly demonstrates how she jumps over every hurdle and makes it from the platform to the mat.,claude-haiku-4-5-20251001,A,2,0.0,no,every hurdle,Does not specify number of hurdles or their arrangement.
0t0DB1B1w8Y_000000_000010,Sports,tier2_vatex_long,2,A woman expertly demonstrates how she jumps over every hurdle and makes it from the platform to the mat.,claude-haiku-4-5-20251001,A,3,0.0,no,,No description of athlete's clothing or uniform color.
0t0DB1B1w8Y_000000_000010,Sports,tier2_vatex_long,2,A woman expertly demonstrates how she jumps over every hurdle and makes it from the platform to the mat.,claude-haiku-4-5-20251001,A,4,0.5,partial,platform to the mat,Mentions platform and mat but lacks color details and specificity.
0t0DB1B1w8Y_000000_000010,Sports,tier1_vatex_short,1,"In an outdoor area, a women is jumping over one obstacles to another then lands on foam pad.",claude-haiku-4-5-20251001,B,0,0.5,partial,jumping over one obstacles to another,Describes jumping over obstacles but vague phrasing; lacks track and uniform details.
0t0DB1B1w8Y_000000_000010,Sports,tier1_vatex_short,1,"In an outdoor area, a women is jumping over one obstacles to another then lands on foam pad.",claude-haiku-4-5-20251001,B,1,0.5,partial,In an outdoor area,Confirms outdoor setting but no mention of track surface or athletic facility.
0t0DB1B1w8Y_000000_000010,Sports,tier1_vatex_short,1,"In an outdoor area, a women is jumping over one obstacles to another then lands on foam pad.",claude-haiku-4-5-20251001,B,2,0.0,no,one obstacles to another,Does not specify number of hurdles; phrasing suggests continuous motion rather than discrete obstacles.
0t0DB1B1w8Y_000000_000010,Sports,tier1_vatex_short,1,"In an outdoor area, a women is jumping over one obstacles to another then lands on foam pad.",claude-haiku-4-5-20251001,B,3,0.0,no,,No description of athlete's clothing or uniform.
0t0DB1B1w8Y_000000_000010,Sports,tier1_vatex_short,1,"In an outdoor area, a women is jumping over one obstacles to another then lands on foam pad.",claude-haiku-4-5-20251001,B,4,0.5,partial,lands on foam pad,Mentions foam pad but lacks color details and yellow platform reference.
0t0DB1B1w8Y_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,0,0.0,no,skier navigates a snowy hill,"Describes skiing, not hurdle running. Contradicts answer key entirely."
0t0DB1B1w8Y_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,1,0.0,no,snowy hill,"Describes snowy slope, not red track. Contradicts answer key."
0t0DB1B1w8Y_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,2,0.0,no,flexible poles,"Describes slalom poles, not hurdles. Wrong sport entirely."
0t0DB1B1w8Y_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,3,0.0,no,skier,"Describes skier, not athlete in blue uniform. Wrong sport."
0t0DB1B1w8Y_000000_000010,Sports,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,C,4,0.0,no,,"Describes skiing equipment, not track equipment. Completely irrelevant."
0t0DB1B1w8Y_000000_000010,Sports,tier3_va11y,3,"On a sunny day at an outdoor track, a young woman in athletic gear demonstrates her agility. She leaps over a series of hurdles, each jump precise and fluid. After clearing the final hurdle, she lands gracefully on a large red foam pad. In the background, a group of people watches her performance.",claude-haiku-4-5-20251001,D,0,1.0,yes,leaps over a series of hurdles,Directly states jumping over hurdles on track with athletic gear.
0t0DB1B1w8Y_000000_000010,Sports,tier3_va11y,3,"On a sunny day at an outdoor track, a young woman in athletic gear demonstrates her agility. She leaps over a series of hurdles, each jump precise and fluid. After clearing the final hurdle, she lands gracefully on a large red foam pad. In the background, a group of people watches her performance.",claude-haiku-4-5-20251001,D,1,1.0,yes,outdoor track,Explicitly names outdoor track setting.
0t0DB1B1w8Y_000000_000010,Sports,tier3_va11y,3,"On a sunny day at an outdoor track, a young woman in athletic gear demonstrates her agility. She leaps over a series of hurdles, each jump precise and fluid. After clearing the final hurdle, she lands gracefully on a large red foam pad. In the background, a group of people watches her performance.",claude-haiku-4-5-20251001,D,2,0.5,partial,series of hurdles,Mentions multiple hurdles but does not specify the number four.
0t0DB1B1w8Y_000000_000010,Sports,tier3_va11y,3,"On a sunny day at an outdoor track, a young woman in athletic gear demonstrates her agility. She leaps over a series of hurdles, each jump precise and fluid. After clearing the final hurdle, she lands gracefully on a large red foam pad. In the background, a group of people watches her performance.",claude-haiku-4-5-20251001,D,3,1.0,yes,young woman in athletic gear,Describes athlete in athletic gear; context confirms blue uniform.
0t0DB1B1w8Y_000000_000010,Sports,tier3_va11y,3,"On a sunny day at an outdoor track, a young woman in athletic gear demonstrates her agility. She leaps over a series of hurdles, each jump precise and fluid. After clearing the final hurdle, she lands gracefully on a large red foam pad. In the background, a group of people watches her performance.",claude-haiku-4-5-20251001,D,4,0.5,partial,red foam pad,Mentions red foam pad but no reference to yellow platform or step.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier3_va11y,3,"In a bustling factory, several workers are stationed along an assembly line. They efficiently handle bags of material as they move down a conveyor belt, sealing them before placing them with the rest. The environment is noisy, and one worker raises their voice to communicate over the sound. Large bags are stacked nearby, and the machinery hums steadily as the process continues.",claude-haiku-4-5-20251001,A,0,0.0,no,assembly line...conveyor belt...machinery,"Describes factory assembly line, not a 3D printer."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier3_va11y,3,"In a bustling factory, several workers are stationed along an assembly line. They efficiently handle bags of material as they move down a conveyor belt, sealing them before placing them with the rest. The environment is noisy, and one worker raises their voice to communicate over the sound. Large bags are stacked nearby, and the machinery hums steadily as the process continues.",claude-haiku-4-5-20251001,A,1,0.5,partial,bustling factory...noisy...machinery hums,"Identifies industrial setting but describes factory, not workshop/maker space."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier3_va11y,3,"In a bustling factory, several workers are stationed along an assembly line. They efficiently handle bags of material as they move down a conveyor belt, sealing them before placing them with the rest. The environment is noisy, and one worker raises their voice to communicate over the sound. Large bags are stacked nearby, and the machinery hums steadily as the process continues.",claude-haiku-4-5-20251001,A,2,0.0,no,several workers are stationed along an assembly line,Mentions multiple workers but not specific count or positioning left/right.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier3_va11y,3,"In a bustling factory, several workers are stationed along an assembly line. They efficiently handle bags of material as they move down a conveyor belt, sealing them before placing them with the rest. The environment is noisy, and one worker raises their voice to communicate over the sound. Large bags are stacked nearby, and the machinery hums steadily as the process continues.",claude-haiku-4-5-20251001,A,3,0.0,no,,No mention of 3D printer color or central position.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier3_va11y,3,"In a bustling factory, several workers are stationed along an assembly line. They efficiently handle bags of material as they move down a conveyor belt, sealing them before placing them with the rest. The environment is noisy, and one worker raises their voice to communicate over the sound. Large bags are stacked nearby, and the machinery hums steadily as the process continues.",claude-haiku-4-5-20251001,A,4,0.0,no,conveyor belt...Large bags...machinery,"Describes factory equipment, not workshop items like shelves or blue mat."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier1_vatex_short,1,Several people are working together on a factory line filling bags.,claude-haiku-4-5-20251001,B,0,0.0,no,factory line filling bags,"Describes factory line, not 3D printer."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier1_vatex_short,1,Several people are working together on a factory line filling bags.,claude-haiku-4-5-20251001,B,1,0.0,no,factory line,"Identifies factory, not workshop or maker space."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier1_vatex_short,1,Several people are working together on a factory line filling bags.,claude-haiku-4-5-20251001,B,2,0.5,partial,Several people are working together,Mentions multiple people but no positioning details.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier1_vatex_short,1,Several people are working together on a factory line filling bags.,claude-haiku-4-5-20251001,B,3,0.0,no,,No information about 3D printer color or position.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier1_vatex_short,1,Several people are working together on a factory line filling bags.,claude-haiku-4-5-20251001,B,4,0.0,no,,No description of workshop equipment or objects.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier2_vatex_long,2,workers wait patiently  for bags of unknown materials to move down conveyor belt so they can seal them and be placed with the rest.,claude-haiku-4-5-20251001,C,0,0.0,no,conveyor belt...seal them,"Describes factory conveyor system, not 3D printer."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier2_vatex_long,2,workers wait patiently  for bags of unknown materials to move down conveyor belt so they can seal them and be placed with the rest.,claude-haiku-4-5-20251001,C,1,0.0,no,conveyor belt,"Implies factory setting, contradicts workshop/maker space answer."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier2_vatex_long,2,workers wait patiently  for bags of unknown materials to move down conveyor belt so they can seal them and be placed with the rest.,claude-haiku-4-5-20251001,C,2,0.5,partial,workers wait patiently,Mentions workers but no count or positioning information.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier2_vatex_long,2,workers wait patiently  for bags of unknown materials to move down conveyor belt so they can seal them and be placed with the rest.,claude-haiku-4-5-20251001,C,3,0.0,no,,No mention of 3D printer color or position.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier2_vatex_long,2,workers wait patiently  for bags of unknown materials to move down conveyor belt so they can seal them and be placed with the rest.,claude-haiku-4-5-20251001,C,4,0.0,no,bags...conveyor belt,"Describes factory equipment, not workshop items."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,skier navigates a snowy hill,"Describes skiing scene, completely unrelated to 3D printer."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,"At night, a skier navigates a snowy hill","Describes outdoor skiing, not indoor workshop."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,a skier,"Describes one skier, not two people in workshop positions."
1-jIze6gy0g_000026_000036,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,,No mention of 3D printer or workshop equipment.
1-jIze6gy0g_000026_000036,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,flexible poles...snowy hill,"Describes skiing equipment, not workshop items."
AEkLDauJVi0_000069_000079,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not eating a sandwich."
AEkLDauJVi0_000069_000079,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,1,0.0,no,weaving between flexible poles,No mention of cup or dark substance.
AEkLDauJVi0_000069_000079,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,2,0.0,no,a snowy hill,"Describes ski slope, not wooden bench."
AEkLDauJVi0_000069_000079,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,3,0.0,no,,No clothing description provided.
AEkLDauJVi0_000069_000079,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,4,0.0,no,,No mention of sandwich or stretching substance.
AEkLDauJVi0_000069_000079,Food & Cooking,tier1_vatex_short,1,A girl is applying Nutella spread to a bread roll.,claude-haiku-4-5-20251001,B,0,0.5,partial,applying Nutella spread to a bread roll,Names filling and bread but not eating action or dark appearance.
AEkLDauJVi0_000069_000079,Food & Cooking,tier1_vatex_short,1,A girl is applying Nutella spread to a bread roll.,claude-haiku-4-5-20251001,B,1,0.0,no,,No mention of cup or its contents.
AEkLDauJVi0_000069_000079,Food & Cooking,tier1_vatex_short,1,A girl is applying Nutella spread to a bread roll.,claude-haiku-4-5-20251001,B,2,0.0,no,,No seating or location information provided.
AEkLDauJVi0_000069_000079,Food & Cooking,tier1_vatex_short,1,A girl is applying Nutella spread to a bread roll.,claude-haiku-4-5-20251001,B,3,0.0,no,,No clothing description provided.
AEkLDauJVi0_000069_000079,Food & Cooking,tier1_vatex_short,1,A girl is applying Nutella spread to a bread roll.,claude-haiku-4-5-20251001,B,4,0.5,partial,Nutella spread,Names filling but not stretching action or dark strands.
